"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"SNORD14E"	1.04274968022505e-07	1.53811516527385	0.129	0.047	0.00241375695978494	"Mig"	"SNORD14E"	"80-90"	"female"
"RAD52"	1.05964015813032e-07	1.37641299429173	0.126	0.045	0.00245285503804007	"Mig"	"RAD52"	"80-90"	"female"
"ABCC4"	1.08305159134159e-07	-0.375548417643869	0.068	0.142	0.00250704782363751	"Mig"	"ABCC4"	"80-90"	"female"
"NOP56"	1.119189519168e-07	0.0659279934375292	0.044	0.105	0.00259069989897008	"Mig"	"NOP56"	"80-90"	"female"
"MARCHF6"	1.1257876995356e-07	-0.0593682845181522	0.246	0.391	0.00260597336688501	"Mig"	"MARCHF6"	"80-90"	"female"
"YWHAB"	1.15786712789759e-07	-0.211339691932225	0.16	0.27	0.00268023082765734	"Mig"	"YWHAB"	"80-90"	"female"
"TMBIM4"	1.18678055589781e-07	-0.387525404444485	0.149	0.254	0.00274715963079226	"Mig"	"TMBIM4"	"80-90"	"female"
"SREK1"	1.24350354834766e-07	-0.294886721429268	0.079	0.158	0.00287846201371517	"Mig"	"SREK1"	"80-90"	"female"
"SELENOW"	1.30641440836651e-07	-0.64209359710367	0.047	0.108	0.00302408807248681	"Mig"	"SELENOW"	"80-90"	"female"
"PRKD3"	1.31082693277184e-07	0.0645786906541099	0.103	0.191	0.00303430218398026	"Mig"	"PRKD3"	"80-90"	"female"
"XRCC5"	1.32962342140212e-07	0.0864828042288219	0.085	0.168	0.00307781229586163	"Mig"	"XRCC5"	"80-90"	"female"
"TNFRSF1A"	1.3470666549189e-07	0.028834195798541	0.12	0.217	0.00311818989280628	"Mig"	"TNFRSF1A"	"80-90"	"female"
"COX7B"	1.42562554223394e-07	-0.0941137287288003	0.054	0.118	0.00330003800516313	"Mig"	"COX7B"	"80-90"	"female"
"BRI3"	1.4516223832039e-07	-0.225335832908184	0.061	0.128	0.00336021549264038	"Mig"	"BRI3"	"80-90"	"female"
"MARCHF1"	1.52030095329694e-07	0.0932057672512414	0.09	0.174	0.00351919264669176	"Mig"	"MARCHF1"	"80-90"	"female"
"PRELID3B"	1.53874820359399e-07	-0.179637858396075	0.066	0.138	0.00356189434167937	"Mig"	"PRELID3B"	"80-90"	"female"
"TLN2"	1.62442749562755e-07	0.0157067995613303	0.089	0.172	0.00376022476687866	"Mig"	"TLN2"	"80-90"	"female"
"LMO2"	1.72279235004524e-07	-0.365334823523804	0.049	0.112	0.00398791973188472	"Mig"	"LMO2"	"80-90"	"female"
"SGK1"	1.83739081372929e-07	0.0254458303280445	0.154	0.264	0.00425319225562057	"Mig"	"SGK1"	"80-90"	"female"
"REEP3"	1.90005200101733e-07	-0.397299346953338	0.053	0.116	0.00439824037195492	"Mig"	"REEP3"	"80-90"	"female"
"TMEM59"	2.27237659754635e-07	0.0925992549284929	0.1	0.187	0.00526009734800029	"Mig"	"TMEM59"	"80-90"	"female"
"PDIA6"	2.53305982543492e-07	-0.559088136331313	0.051	0.112	0.00586352688391676	"Mig"	"PDIA6"	"80-90"	"female"
"NUMB"	2.73115820688187e-07	-0.409456358641056	0.103	0.187	0.00632208501729014	"Mig"	"NUMB"	"80-90"	"female"
"SOCS6"	2.76351861061852e-07	1.3252069029	0.114	0.039	0.00639699287985975	"Mig"	"SOCS6"	"80-90"	"female"
"COMMD6"	2.79694789005555e-07	-0.280610495438519	0.091	0.172	0.0064743749759006	"Mig"	"COMMD6"	"80-90"	"female"
"PSAP"	2.95045594929425e-07	-0.192435625817647	0.445	0.606	0.00682971543142633	"Mig"	"PSAP"	"80-90"	"female"
"HNRNPA2B1"	3.11187523543519e-07	0.114745706689444	0.293	0.452	0.00720336879498538	"Mig"	"HNRNPA2B1"	"80-90"	"female"
"EIF3A"	3.27092830070123e-07	-0.262587919836774	0.105	0.189	0.0075715448304632	"Mig"	"EIF3A"	"80-90"	"female"
"TMEM14C"	3.3335933081084e-07	0.108867279299249	0.045	0.105	0.00771660178960932	"Mig"	"TMEM14C"	"80-90"	"female"
"ZFHX3"	3.34127692092669e-07	0.793459693431406	0.326	0.223	0.0077343878165611	"Mig"	"ZFHX3"	"80-90"	"female"
"SORT1"	3.42652398652183e-07	-0.0905796653792716	0.103	0.189	0.00793171772400072	"Mig"	"SORT1"	"80-90"	"female"
"AMFR"	3.48989619541422e-07	1.47871314182825	0.282	0.191	0.00807841171314484	"Mig"	"AMFR"	"80-90"	"female"
"HSPA9"	3.9983799200789e-07	0.179796447590959	0.051	0.112	0.00925544983899865	"Mig"	"HSPA9"	"80-90"	"female"
"RNA5SP151"	4.23985468373606e-07	-0.610783105086405	0.23	0.343	0.00981441562191224	"Mig"	"RNA5SP151"	"80-90"	"female"
"NEDD8"	4.44418090031019e-07	-0.129936581103778	0.054	0.116	0.010287389948038	"Mig"	"NEDD8"	"80-90"	"female"
"NACA2"	4.50744491595323e-07	-0.00334303458945251	0.081	0.156	0.0104338334914485	"Mig"	"NACA2"	"80-90"	"female"
"FCGRT"	4.62728070722772e-07	-0.348092204679086	0.154	0.254	0.0107112293810907	"Mig"	"FCGRT"	"80-90"	"female"
"SF3B2"	4.83743106111401e-07	-0.757182195386304	0.064	0.13	0.0111976854202667	"Mig"	"SF3B2"	"80-90"	"female"
"NAA20"	5.16279131701605e-07	-0.325347661953917	0.057	0.12	0.0119508293406288	"Mig"	"NAA20"	"80-90"	"female"
"SRSF4"	5.50829907272567e-07	-0.266152413789309	0.047	0.105	0.0127506106935454	"Mig"	"SRSF4"	"80-90"	"female"
"ND1"	6.03676795768182e-07	0.179384105246221	0.356	0.503	0.0139739104684419	"Mig"	"ND1"	"80-90"	"female"
"NDUFA13"	6.17749868374755e-07	-0.240141590938963	0.055	0.116	0.0142996739531388	"Mig"	"NDUFA13"	"80-90"	"female"
"PTPN6"	6.44216211535386e-07	-0.255329150833618	0.059	0.122	0.0149123168646211	"Mig"	"PTPN6"	"80-90"	"female"
"MTUS1"	6.49694876747708e-07	-0.104119831640222	0.045	0.103	0.015039137006956	"Mig"	"MTUS1"	"80-90"	"female"
"EIF2AK4"	6.8583446363279e-07	0.17017028328194	0.051	0.112	0.0158756961641718	"Mig"	"EIF2AK4"	"80-90"	"female"
"PARP14"	6.9383496199086e-07	-0.380790150519086	0.149	0.247	0.0160608917001644	"Mig"	"PARP14"	"80-90"	"female"
"HNRNPK"	7.30363877381925e-07	-0.0526830293987441	0.154	0.256	0.0169064630336368	"Mig"	"HNRNPK"	"80-90"	"female"
"POU2F2"	7.602706521376e-07	0.24604267053128	0.105	0.189	0.0175987450556812	"Mig"	"POU2F2"	"80-90"	"female"
"ISCU"	7.70357641310712e-07	-0.237520139579628	0.095	0.176	0.0178322386810604	"Mig"	"ISCU"	"80-90"	"female"
"CCT6A"	7.78082129691476e-07	-0.362417445056914	0.122	0.209	0.0180110451380983	"Mig"	"CCT6A"	"80-90"	"female"
"MSL2"	8.16380497486983e-07	0.514183275748497	0.124	0.049	0.0188975757558287	"Mig"	"MSL2"	"80-90"	"female"
"PRPF8"	9.01705892225879e-07	-0.25965867537027	0.052	0.112	0.0208726879932446	"Mig"	"PRPF8"	"80-90"	"female"
"NONO"	9.38420751018822e-07	0.0660856410664779	0.085	0.162	0.0217225635445837	"Mig"	"NONO"	"80-90"	"female"
"MDM2"	1.02791212558676e-06	0.727215941069522	0.23	0.134	0.0237941098830824	"Mig"	"MDM2"	"80-90"	"female"
"BDP1"	1.05538643036826e-06	0.206704051315132	0.103	0.187	0.0244300850901645	"Mig"	"BDP1"	"80-90"	"female"
"TLK1"	1.06467873859147e-06	0.140382033494831	0.115	0.205	0.0246451834409152	"Mig"	"TLK1"	"80-90"	"female"
"NUCKS1"	1.1323047288391e-06	0.938466151067521	0.34	0.249	0.0262105898631674	"Mig"	"NUCKS1"	"80-90"	"female"
"ITGAM"	1.17674613775872e-06	-0.210683903908187	0.067	0.132	0.0272393195968388	"Mig"	"ITGAM"	"80-90"	"female"
"DNMT1"	1.18756073016447e-06	-0.358065531561135	0.046	0.103	0.0274896557818472	"Mig"	"DNMT1"	"80-90"	"female"
"C5orf15"	1.24007672810706e-06	0.158072113833834	0.059	0.122	0.0287052961022221	"Mig"	"C5orf15"	"80-90"	"female"
"SPATA13"	1.28597895086587e-06	0.0974544713104275	0.11	0.195	0.0297678407546431	"Mig"	"SPATA13"	"80-90"	"female"
"DDX27"	1.3722746136539e-06	-0.42329907972717	0.063	0.126	0.0317654127568605	"Mig"	"DDX27"	"80-90"	"female"
"NSRP1"	1.49439790627593e-06	-0.544559820450713	0.084	0.158	0.0345923227344753	"Mig"	"NSRP1"	"80-90"	"female"
"TREM2"	1.51708711835636e-06	-0.207214625833243	0.166	0.27	0.035117532615713	"Mig"	"TREM2"	"80-90"	"female"
"RNF122"	1.54157169743504e-06	0.974977596195326	0.157	0.077	0.0356843016522263	"Mig"	"RNF122"	"80-90"	"female"
"SRSF1"	1.55173850469648e-06	0.11630298199081	0.046	0.103	0.0359196429067142	"Mig"	"SRSF1"	"80-90"	"female"
"ATP6V1B2"	1.56903550636399e-06	-0.578497401168685	0.106	0.185	0.0363200339013137	"Mig"	"ATP6V1B2"	"80-90"	"female"
"SESN3"	1.59383679355084e-06	0.737662262491046	0.12	0.047	0.0368941340971148	"Mig"	"SESN3"	"80-90"	"female"
"SCNM1"	1.59466324417569e-06	0.294501851827713	0.061	0.124	0.0369132647761789	"Mig"	"SCNM1"	"80-90"	"female"
"TNFAIP8L2-SCNM1"	1.59466324417569e-06	0.294501851827713	0.061	0.124	0.0369132647761789	"Mig"	"TNFAIP8L2-SCNM1"	"80-90"	"female"
"SMC3"	1.67441326342565e-06	-0.070505006223025	0.062	0.126	0.038759318221777	"Mig"	"SMC3"	"80-90"	"female"
"PLD4"	1.68907409629138e-06	0.875583285800062	0.156	0.077	0.0390986871809529	"Mig"	"PLD4"	"80-90"	"female"
"TGFBR1"	1.7814909990499e-06	-0.193146097596331	0.153	0.247	0.0412379536460071	"Mig"	"TGFBR1"	"80-90"	"female"
"DEGS1"	1.82350038989663e-06	-0.177076532791068	0.059	0.12	0.0422103870253273	"Mig"	"DEGS1"	"80-90"	"female"
"ARHGAP24"	1.84195711060129e-06	-0.20184147540316	0.111	0.193	0.0426376231961986	"Mig"	"ARHGAP24"	"80-90"	"female"
"CREBRF"	1.86204053773869e-06	0.5971399625508	0.105	0.037	0.0431025143675752	"Mig"	"CREBRF"	"80-90"	"female"
"PTMAP5"	1.90843416638117e-06	-0.277717038736339	0.376	0.489	0.0441764340833912	"Mig"	"PTMAP5"	"80-90"	"female"
"IRF2BP2"	2.21847438215328e-06	1.04272677068229	0.162	0.083	0.0513532449980841	"Mig"	"IRF2BP2"	"80-90"	"female"
"GIMAP7"	2.29206806874393e-06	-0.0486568833506705	0.046	0.101	0.0530567916552845	"Mig"	"GIMAP7"	"80-90"	"female"
"CPED1"	2.5555686957173e-06	1.58945869492554	0.126	0.055	0.059156304168464	"Mig"	"CPED1"	"80-90"	"female"
"SRP14"	2.57784008165259e-06	-0.0286472535414792	0.138	0.229	0.0596718422100941	"Mig"	"SRP14"	"80-90"	"female"
"SLC30A7"	2.60049605962349e-06	0.0137088646366299	0.098	0.176	0.0601962827881646	"Mig"	"SLC30A7"	"80-90"	"female"
"RAB8A"	2.90174630447108e-06	-0.0132459424262698	0.046	0.101	0.0671696234558965	"Mig"	"RAB8A"	"80-90"	"female"
"RNF130"	2.96034153440546e-06	0.249144334673918	0.149	0.247	0.0685259858384176	"Mig"	"RNF130"	"80-90"	"female"
"LPCAT2"	3.06837793736587e-06	-0.00289111578776025	0.2	0.31	0.0710268124941451	"Mig"	"LPCAT2"	"80-90"	"female"
"TMED5"	3.12604436483748e-06	-0.241726680507069	0.049	0.105	0.0723616749572579	"Mig"	"TMED5"	"80-90"	"female"
"ATXN7"	3.23562361491922e-06	1.10645945106251	0.265	0.178	0.0748982154381501	"Mig"	"ATXN7"	"80-90"	"female"
"SRGAP2"	3.30684223902766e-06	0.152687708415418	0.791	0.811	0.0765467841490122	"Mig"	"SRGAP2"	"80-90"	"female"
"FGFR1OP2"	3.33831862268362e-06	1.35945825756312	0.181	0.105	0.0772753994778805	"Mig"	"FGFR1OP2"	"80-90"	"female"
"MIDEAS"	3.39417356461719e-06	1.11370053840487	0.173	0.095	0.0785683296737588	"Mig"	"MIDEAS"	"80-90"	"female"
"CALR"	3.44669737856507e-06	-0.410353235420158	0.478	0.643	0.0797841509190244	"Mig"	"CALR"	"80-90"	"female"
"TM9SF3"	3.66196891513265e-06	-0.320470086414462	0.084	0.154	0.0847672564474907	"Mig"	"TM9SF3"	"80-90"	"female"
"CCDC144B"	3.89369148156656e-06	1.30053126206276	0.131	0.059	0.0901311704153028	"Mig"	"CCDC144B"	"80-90"	"female"
"AFMID"	4.13881012971197e-06	-0.352816805923331	0.095	0.168	0.0958051768825726	"Mig"	"AFMID"	"80-90"	"female"
"HNRNPUL1"	4.18282035598966e-06	0.107210557893688	0.047	0.101	0.0968239256004487	"Mig"	"HNRNPUL1"	"80-90"	"female"
"CCDC47"	4.37342333967205e-06	-0.165180546828415	0.077	0.144	0.101236003466729	"Mig"	"CCDC47"	"80-90"	"female"
"JUND"	4.39996695344923e-06	1.07738111847052	0.227	0.138	0.101850435038443	"Mig"	"JUND"	"80-90"	"female"
"DOCK2"	4.48030398987174e-06	0.0156903444637837	0.069	0.132	0.103710076757551	"Mig"	"DOCK2"	"80-90"	"female"
"NPC2"	4.60651522209176e-06	-0.175574195389884	0.151	0.241	0.10663161436098	"Mig"	"NPC2"	"80-90"	"female"
"SEMA4D"	4.7843963082921e-06	0.199083056851057	0.182	0.288	0.110749205744345	"Mig"	"SEMA4D"	"80-90"	"female"
"FOXP1"	4.83397847322535e-06	1.15198499852354	0.163	0.087	0.11189693369822	"Mig"	"FOXP1"	"80-90"	"female"
"THAP5"	5.14579116495532e-06	-0.364168057731853	0.072	0.136	0.119114773886386	"Mig"	"THAP5"	"80-90"	"female"
"RNA5-8SN5"	5.42046745708924e-06	0.10553352422489	0.111	0.193	0.125472980696702	"Mig"	"RNA5-8SN5"	"80-90"	"female"
"RNU4ATAC"	5.70218617263716e-06	0.937037510675389	0.113	0.049	0.131994205524205	"Mig"	"RNU4ATAC"	"80-90"	"female"
"SOD2"	5.73065484860462e-06	-0.317561873073641	0.069	0.13	0.1326531984355	"Mig"	"SOD2"	"80-90"	"female"
"NPL"	5.77550386973669e-06	-0.289812257425649	0.062	0.122	0.133691363576665	"Mig"	"NPL"	"80-90"	"female"
"TRAM1"	5.91194619904679e-06	-0.358691520034889	0.091	0.162	0.136849730615535	"Mig"	"TRAM1"	"80-90"	"female"
"DPYSL2"	6.2093407899152e-06	0.864152784318246	0.342	0.26	0.143733820604957	"Mig"	"DPYSL2"	"80-90"	"female"
"PSMA3-AS1"	6.48931871424877e-06	-0.280131131536084	0.238	0.359	0.150214749597431	"Mig"	"PSMA3-AS1"	"80-90"	"female"
"GPR34"	6.61531825338613e-06	0.154057551754636	0.193	0.3	0.153131386929382	"Mig"	"GPR34"	"80-90"	"female"
"IFI16"	6.70567100072453e-06	0.407578653073066	0.254	0.379	0.155222872324771	"Mig"	"IFI16"	"80-90"	"female"
"DTX3L"	7.08797865928536e-06	-0.540346007243383	0.068	0.128	0.164072530005138	"Mig"	"DTX3L"	"80-90"	"female"
"HIF1A"	7.11433682391845e-06	0.0852882833483801	0.151	0.245	0.164682668800064	"Mig"	"HIF1A"	"80-90"	"female"
"TIMP2"	7.63368007522804e-06	-0.0508924510053204	0.055	0.11	0.176704426381379	"Mig"	"TIMP2"	"80-90"	"female"
"RB1"	8.21102404516586e-06	0.0453645144765562	0.143	0.233	0.190068784597499	"Mig"	"RB1"	"80-90"	"female"
"CLINT1"	8.31409480837129e-06	-0.440360188643719	0.05	0.103	0.192454666624179	"Mig"	"CLINT1"	"80-90"	"female"
"ATP6AP2"	8.87696443936654e-06	-0.120540760655086	0.062	0.12	0.205483972842457	"Mig"	"ATP6AP2"	"80-90"	"female"
"SNW1"	9.72577731825514e-06	-0.298594870841942	0.048	0.101	0.22513229336297	"Mig"	"SNW1"	"80-90"	"female"
"RNF216"	1.08224227032528e-05	0.0609634616219954	0.053	0.107	0.250517440734896	"Mig"	"RNF216"	"80-90"	"female"
"HECTD1"	1.10757036029499e-05	0.0144653098174075	0.057	0.112	0.256380387001085	"Mig"	"HECTD1"	"80-90"	"female"
"BAZ1A"	1.14233958672263e-05	0.0742273194006846	0.067	0.126	0.264428767534553	"Mig"	"BAZ1A"	"80-90"	"female"
"CCDC117"	1.14535436788597e-05	1.21654842363547	0.119	0.053	0.265126629078245	"Mig"	"CCDC117"	"80-90"	"female"
"TPP1"	1.15802535498186e-05	-0.039663760182914	0.085	0.152	0.268059709171201	"Mig"	"TPP1"	"80-90"	"female"
"AP2M1"	1.17975722393927e-05	0.0312983908570126	0.058	0.114	0.273090202197463	"Mig"	"AP2M1"	"80-90"	"female"
"ERO1A"	1.20650113259132e-05	-0.277041312858991	0.072	0.134	0.279280882172238	"Mig"	"ERO1A"	"80-90"	"female"
"LUC7L3"	1.23889732632218e-05	-0.231342597386384	0.279	0.402	0.286779953097059	"Mig"	"LUC7L3"	"80-90"	"female"
"YWHAH"	1.27711866302416e-05	0.743183591512398	0.547	0.495	0.295627428116832	"Mig"	"YWHAH"	"80-90"	"female"
"ANAPC16"	1.28677628892194e-05	0.0713386258989241	0.114	0.191	0.29786297535965	"Mig"	"ANAPC16"	"80-90"	"female"
"ARHGAP15"	1.44192521447273e-05	-0.154970783585321	0.064	0.12	0.333776848646146	"Mig"	"ARHGAP15"	"80-90"	"female"
"FNBP4"	1.47563171198636e-05	0.0183159248816864	0.09	0.158	0.341579228690602	"Mig"	"FNBP4"	"80-90"	"female"
"CD37"	1.58909700732085e-05	-0.275041747767027	0.061	0.116	0.367844175254631	"Mig"	"CD37"	"80-90"	"female"
"REX1BD"	1.62167376476664e-05	0.0185225294285172	0.053	0.105	0.375385043068182	"Mig"	"REX1BD"	"80-90"	"female"
"SIRPA"	1.6711506651005e-05	-0.24255362863068	0.081	0.146	0.386837955957465	"Mig"	"SIRPA"	"80-90"	"female"
"RNA5-8SN4"	1.72539630667585e-05	0.0617532769300904	0.105	0.179	0.399394737069326	"Mig"	"RNA5-8SN4"	"80-90"	"female"
"CTTNBP2"	1.7820785419133e-05	-0.278368913180356	0.077	0.14	0.412515540882092	"Mig"	"CTTNBP2"	"80-90"	"female"
"OTULINL"	1.89874676511249e-05	0.806894331058256	0.115	0.051	0.439521901188239	"Mig"	"OTULINL"	"80-90"	"female"
"ARRB2"	1.92099265488981e-05	0.0581003075916096	0.135	0.217	0.444671379753892	"Mig"	"ARRB2"	"80-90"	"female"
"ARHGAP45"	1.96149851818524e-05	-0.326659060954661	0.054	0.107	0.454047676989519	"Mig"	"ARHGAP45"	"80-90"	"female"
"SEL1L"	2.02831932063708e-05	-0.445314340875129	0.179	0.268	0.469515356341071	"Mig"	"SEL1L"	"80-90"	"female"
"SH3BGRL"	2.07355043670038e-05	-0.366973621316395	0.065	0.122	0.479985455087403	"Mig"	"SH3BGRL"	"80-90"	"female"
"AXL"	2.08330384707207e-05	-0.0899772096886751	0.421	0.59	0.482243174520242	"Mig"	"AXL"	"80-90"	"female"
"GSAP"	2.15063532167521e-05	-0.261256839088578	0.064	0.12	0.497829064261377	"Mig"	"GSAP"	"80-90"	"female"
"PARVG"	2.20611390736356e-05	-0.0445717789117797	0.081	0.144	0.510671247276518	"Mig"	"PARVG"	"80-90"	"female"
"PAXBP1"	2.23338687629675e-05	0.0260819993149628	0.059	0.114	0.516984394125172	"Mig"	"PAXBP1"	"80-90"	"female"
"CDV3"	2.33907521735314e-05	-0.26705410752261	0.091	0.158	0.541449131312906	"Mig"	"CDV3"	"80-90"	"female"
"ANKRD36B"	2.39367843993341e-05	0.883226178261085	0.24	0.16	0.554088685275785	"Mig"	"ANKRD36B"	"80-90"	"female"
"EIF3H"	2.4157452352944e-05	-0.0763386396415199	0.051	0.101	0.559196707065947	"Mig"	"EIF3H"	"80-90"	"female"
"NAV3"	2.42936964520161e-05	-0.107252527103797	0.145	0.229	0.562350485471269	"Mig"	"NAV3"	"80-90"	"female"
"HNRNPC"	2.47554049476035e-05	-0.135168717079023	0.093	0.16	0.573038113727126	"Mig"	"HNRNPC"	"80-90"	"female"
"APPL1"	2.6246913830776e-05	0.117013553064372	0.059	0.114	0.607563561354803	"Mig"	"APPL1"	"80-90"	"female"
"AMD1"	2.92583130615745e-05	0.181322101268408	0.054	0.105	0.677271430749326	"Mig"	"AMD1"	"80-90"	"female"
"SEPTIN2"	2.95607933699379e-05	-0.149921666591557	0.107	0.178	0.684273244927323	"Mig"	"SEPTIN2"	"80-90"	"female"
"HS3ST1"	2.97601133847748e-05	0.919187199832843	0.133	0.069	0.688887104630767	"Mig"	"HS3ST1"	"80-90"	"female"
"DUSP1"	3.07041752659831e-05	0.913706052130727	0.35	0.284	0.710740249056976	"Mig"	"DUSP1"	"80-90"	"female"
"RSL1D1"	3.07877773759964e-05	-0.221803438613303	0.078	0.14	0.712675470699564	"Mig"	"RSL1D1"	"80-90"	"female"
"YBX1"	3.16242096240779e-05	0.198628743581278	0.238	0.349	0.732037204378156	"Mig"	"YBX1"	"80-90"	"female"
"SEPTIN7"	3.21636391646113e-05	0.15952666381996	0.1	0.17	0.744523919382423	"Mig"	"SEPTIN7"	"80-90"	"female"
"GNAI3"	3.21806780517111e-05	-0.0693542882690539	0.057	0.108	0.744918335541008	"Mig"	"GNAI3"	"80-90"	"female"
"AIDA"	3.24892036229045e-05	0.0166502472673626	0.059	0.112	0.752060085462993	"Mig"	"AIDA"	"80-90"	"female"
"PCBP2"	3.29633218761846e-05	-0.353034025812761	0.057	0.108	0.763034974789922	"Mig"	"PCBP2"	"80-90"	"female"
"DOCK5"	3.32409079364803e-05	0.0447741655558289	0.128	0.203	0.769460536913647	"Mig"	"DOCK5"	"80-90"	"female"
"TMIGD3"	3.40595546703662e-05	-0.34779270419148	0.149	0.229	0.788410571509638	"Mig"	"TMIGD3"	"80-90"	"female"
"HAVCR2"	3.47742969085443e-05	-0.279204191477594	0.122	0.195	0.804955424838984	"Mig"	"HAVCR2"	"80-90"	"female"
"CYTH4"	3.48750189613138e-05	-0.762161629083927	0.054	0.105	0.807286938916493	"Mig"	"CYTH4"	"80-90"	"female"
"BTF3L4"	3.52345270448544e-05	-0.226021150346508	0.053	0.103	0.815608832034291	"Mig"	"BTF3L4"	"80-90"	"female"
"IL17RA"	3.56009809528726e-05	0.0342095741994655	0.139	0.221	0.824091507097096	"Mig"	"IL17RA"	"80-90"	"female"
"PTPN18"	3.6541469237085e-05	-0.13517865532902	0.068	0.124	0.845861929900044	"Mig"	"PTPN18"	"80-90"	"female"
"ELL2"	3.69700802917269e-05	-0.0503207702386788	0.095	0.162	0.855783418592894	"Mig"	"ELL2"	"80-90"	"female"
"RGS10"	3.83683015345947e-05	-0.0551050265163386	0.142	0.225	0.888149443922797	"Mig"	"RGS10"	"80-90"	"female"
"SMAP2"	3.98122246082699e-05	-0.0866677928861037	0.18	0.272	0.921573375232231	"Mig"	"SMAP2"	"80-90"	"female"
"APBB1IP"	4.01368392333493e-05	-0.316454790287525	0.186	0.274	0.92908755457357	"Mig"	"APBB1IP"	"80-90"	"female"
"SUMO1"	4.05533046340354e-05	-0.0983565896515464	0.058	0.11	0.938727895668651	"Mig"	"SUMO1"	"80-90"	"female"
"MFSD1"	4.1066642511043e-05	0.258731277626802	0.113	0.187	0.950610640845624	"Mig"	"MFSD1"	"80-90"	"female"
"SRSF11"	4.29302219882634e-05	-0.0538257019173107	0.188	0.29	0.993748778584321	"Mig"	"SRSF11"	"80-90"	"female"
"SP1"	4.40797072196185e-05	0.891505495336217	0.172	0.105	1	"Mig"	"SP1"	"80-90"	"female"
"UBN2"	4.62832636905087e-05	0.786971110321415	0.119	0.059	1	"Mig"	"UBN2"	"80-90"	"female"
"PPP4R3A"	4.70582312290992e-05	-0.0755151968327237	0.067	0.122	1	"Mig"	"PPP4R3A"	"80-90"	"female"
"KIAA0930"	4.75188937707341e-05	-0.374497783311353	0.076	0.134	1	"Mig"	"KIAA0930"	"80-90"	"female"
"TNRC6B"	4.83929541307476e-05	1.0060761285062	0.43	0.375	1	"Mig"	"TNRC6B"	"80-90"	"female"
"LY86"	4.85849407789798e-05	0.129836148096657	0.101	0.17	1	"Mig"	"LY86"	"80-90"	"female"
"HTRA1"	4.93788892976053e-05	-0.21373612292052	0.116	0.187	1	"Mig"	"HTRA1"	"80-90"	"female"
"WSB1"	4.95446031680427e-05	-0.0320517957480044	0.41	0.566	1	"Mig"	"WSB1"	"80-90"	"female"
"RNA5-8SP10"	4.97863806490766e-05	0.0959612340156905	0.113	0.185	1	"Mig"	"RNA5-8SP10"	"80-90"	"female"
"BNIP2"	4.98041578400262e-05	-0.094015273139614	0.055	0.107	1	"Mig"	"BNIP2"	"80-90"	"female"
"RNF213"	5.03924435649546e-05	-0.390316198610718	0.155	0.235	1	"Mig"	"RNF213"	"80-90"	"female"
"C1orf174"	5.10130737214745e-05	-0.0815587728138494	0.06	0.112	1	"Mig"	"C1orf174"	"80-90"	"female"
"CWC15"	5.17138893758896e-05	0.244058636436689	0.059	0.11	1	"Mig"	"CWC15"	"80-90"	"female"
"C12orf75"	5.23492160582833e-05	-0.248696337551573	0.066	0.12	1	"Mig"	"C12orf75"	"80-90"	"female"
"PTPRC"	5.29326407191809e-05	-0.16727827895509	0.28	0.385	1	"Mig"	"PTPRC"	"80-90"	"female"
"SAR1B"	5.31549104291763e-05	0.00700413997259597	0.064	0.118	1	"Mig"	"SAR1B"	"80-90"	"female"
"C3"	5.57699941007788e-05	-0.153723078481895	0.515	0.653	1	"Mig"	"C3"	"80-90"	"female"
"AHSA1"	5.61087969654654e-05	0.38682462586547	0.074	0.134	1	"Mig"	"AHSA1"	"80-90"	"female"
"ATP6V0E1"	5.70488116578974e-05	-0.270886693891793	0.111	0.179	1	"Mig"	"ATP6V0E1"	"80-90"	"female"
"H4C15"	5.78550541701649e-05	1.01344622075444	0.124	0.063	1	"Mig"	"H4C15"	"80-90"	"female"
"U2AF1L5"	5.94343974213452e-05	-0.125755593948596	0.062	0.114	1	"Mig"	"U2AF1L5"	"80-90"	"female"
"CAMTA1"	6.03174676164357e-05	-0.235893069667308	0.071	0.126	1	"Mig"	"CAMTA1"	"80-90"	"female"
"SYNRG"	6.08490024225686e-05	0.618445624647109	0.053	0.103	1	"Mig"	"SYNRG"	"80-90"	"female"
"CYTB"	6.29723795398294e-05	0.119592088735204	0.56	0.708	1	"Mig"	"CYTB"	"80-90"	"female"
"ECPAS"	6.71121953524902e-05	-0.210251483706233	0.058	0.108	1	"Mig"	"ECPAS"	"80-90"	"female"
"RICTOR"	6.74157660295829e-05	1.35498508395023	0.102	0.047	1	"Mig"	"RICTOR"	"80-90"	"female"
"FSCN1"	7.13578819775494e-05	-0.361845544510343	0.057	0.105	1	"Mig"	"FSCN1"	"80-90"	"female"
"BMP2K"	7.1567228116419e-05	1.15409113415762	0.222	0.148	1	"Mig"	"BMP2K"	"80-90"	"female"
"GGNBP2"	7.32735580867046e-05	-0.0634591799502664	0.081	0.14	1	"Mig"	"GGNBP2"	"80-90"	"female"
"LINC01736"	7.4587224972916e-05	-0.899597859996039	0.094	0.158	1	"Mig"	"LINC01736"	"80-90"	"female"
"AKAP13"	7.70411138917805e-05	-0.0790546581530043	0.175	0.262	1	"Mig"	"AKAP13"	"80-90"	"female"
"PHF11"	7.73406112255213e-05	0.105129134013174	0.07	0.126	1	"Mig"	"PHF11"	"80-90"	"female"
