"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"region"
"PSAP1"	0.270861874489063	-0.26723015912045	0.957	1	1	"Olig"	"PSAP"	"Temporal lobe"
"PKD21"	0.271091911249299	-0.359073758050925	0.304	0.435	1	"Olig"	"PKD2"	"Temporal lobe"
"DPF2"	0.271140766236403	0.210620879510536	0.37	0.217	1	"Olig"	"DPF2"	"Temporal lobe"
"EVI51"	0.271203720077201	-0.355772103758218	0.413	0.565	1	"Olig"	"EVI5"	"Temporal lobe"
"IFIT2"	0.27147395442187	-0.208538010483014	0.239	0.348	1	"Olig"	"IFIT2"	"Temporal lobe"
"SAFB"	0.27147395442187	0.158424662036263	0.326	0.174	1	"Olig"	"SAFB"	"Temporal lobe"
"PWWP2A1"	0.271827806276099	-0.239172607271279	0.457	0.565	1	"Olig"	"PWWP2A"	"Temporal lobe"
"STAMBP"	0.271827806276099	0.328637231987576	0.543	0.391	1	"Olig"	"STAMBP"	"Temporal lobe"
"PPM1D"	0.271948360675584	0.258621138557182	0.196	0.087	1	"Olig"	"PPM1D"	"Temporal lobe"
"SHB"	0.271948360675584	0.351815524732277	0.196	0.087	1	"Olig"	"SHB"	"Temporal lobe"
"TIPRL"	0.272982493005329	0.411847450346423	0.304	0.174	1	"Olig"	"TIPRL"	"Temporal lobe"
"TOMM22"	0.272982493005329	0.306296845881093	0.304	0.174	1	"Olig"	"TOMM22"	"Temporal lobe"
"WDR59"	0.273019895481954	0.306159059467715	0.239	0.13	1	"Olig"	"WDR59"	"Temporal lobe"
"PAFAH1B21"	0.273025615068376	-0.356397752670528	0.522	0.652	1	"Olig"	"PAFAH1B2"	"Temporal lobe"
"STRN"	0.273049954448099	0.231086756353605	0.717	0.565	1	"Olig"	"STRN"	"Temporal lobe"
"SCAMP31"	0.273345182070025	0.333908720949975	0.457	0.304	1	"Olig"	"SCAMP3"	"Temporal lobe"
"PHYHIPL"	0.274198415585391	0.2791813946342	0.739	0.565	1	"Olig"	"PHYHIPL"	"Temporal lobe"
"GABPB1-AS11"	0.274243924650986	-0.442339713258144	0.522	0.565	1	"Olig"	"GABPB1-AS1"	"Temporal lobe"
"PPP1R3B1"	0.274385132200245	-0.364780935208655	0.196	0.304	1	"Olig"	"PPP1R3B"	"Temporal lobe"
"PPP6R31"	0.274385132200245	-0.182401422176515	0.196	0.304	1	"Olig"	"PPP6R3"	"Temporal lobe"
"ARHGAP351"	0.274724286711707	-0.363914617908861	0.37	0.522	1	"Olig"	"ARHGAP35"	"Temporal lobe"
"SNX15"	0.274724286711707	-0.209957639896494	0.37	0.522	1	"Olig"	"SNX1"	"Temporal lobe"
"ARGLU11"	0.274807222778348	0.224094882071781	0.565	0.391	1	"Olig"	"ARGLU1"	"Temporal lobe"
"CSNK1E1"	0.274807222778348	-0.201998747305348	0.478	0.565	1	"Olig"	"CSNK1E"	"Temporal lobe"
"NDUFB81"	0.274835673931147	-0.211710499744011	0.348	0.478	1	"Olig"	"NDUFB8"	"Temporal lobe"
"HACD2"	0.275827313470847	-0.133338779351516	0.391	0.522	1	"Olig"	"HACD2"	"Temporal lobe"
"FAM53C"	0.276244336339586	-0.171694442570128	0.13	0.261	1	"Olig"	"FAM53C"	"Temporal lobe"
"NUTM2A-AS1"	0.276244336339586	-0.0814507310457109	0.13	0.261	1	"Olig"	"NUTM2A-AS1"	"Temporal lobe"
"AKR7A2"	0.276330495205815	-0.360814265662586	0.13	0.217	1	"Olig"	"AKR7A2"	"Temporal lobe"
"AP3S2"	0.276330495205815	-0.259248841920491	0.13	0.217	1	"Olig"	"AP3S2"	"Temporal lobe"
"BECN1"	0.276330495205815	-0.363240121049396	0.13	0.217	1	"Olig"	"BECN1"	"Temporal lobe"
"GTF2B1"	0.276330495205815	-0.534486328031961	0.13	0.217	1	"Olig"	"GTF2B"	"Temporal lobe"
"COX7C1"	0.276647715138686	-0.0230174675564336	0.478	0.696	1	"Olig"	"COX7C"	"Temporal lobe"
"ATF1"	0.276798942501482	-0.107660152182771	0.087	0.174	1	"Olig"	"ATF1"	"Temporal lobe"
"CTC-277H1.61"	0.276798942501482	-0.238322573830863	0.087	0.174	1	"Olig"	"CTC-277H1.6"	"Temporal lobe"
"EYA3"	0.276798942501482	-0.251873752139441	0.087	0.174	1	"Olig"	"EYA3"	"Temporal lobe"
"ISCA2"	0.276798942501482	-0.250144232498605	0.087	0.174	1	"Olig"	"ISCA2"	"Temporal lobe"
"PAPD51"	0.276798942501482	-0.472789645127976	0.087	0.174	1	"Olig"	"PAPD5"	"Temporal lobe"
"RP11-425A6.51"	0.276798942501482	-0.29918049049934	0.087	0.174	1	"Olig"	"RP11-425A6.5"	"Temporal lobe"
"ZNF43"	0.276798942501482	-0.309464105201793	0.087	0.174	1	"Olig"	"ZNF43"	"Temporal lobe"
"ANKIB11"	0.277041305367071	0.0806547165469169	0.783	0.609	1	"Olig"	"ANKIB1"	"Temporal lobe"
"PLCL1"	0.277198680757361	-0.29487278891219	0.5	0.609	1	"Olig"	"PLCL1"	"Temporal lobe"
"PSMA3-AS11"	0.277415776073832	-0.143863594160993	0.261	0.391	1	"Olig"	"PSMA3-AS1"	"Temporal lobe"
"ACSL31"	0.277586101498729	-0.0843251385380477	0.478	0.609	1	"Olig"	"ACSL3"	"Temporal lobe"
"DTD1"	0.277665740366369	-0.421883913052919	0.326	0.391	1	"Olig"	"DTD1"	"Temporal lobe"
"HBS1L"	0.277852975498203	0.305260017691211	0.478	0.304	1	"Olig"	"HBS1L"	"Temporal lobe"
"FNBP41"	0.277900160090397	0.165958204640778	0.37	0.217	1	"Olig"	"FNBP4"	"Temporal lobe"
"HAX1"	0.277900160090397	-0.214248645863919	0.283	0.391	1	"Olig"	"HAX1"	"Temporal lobe"
"PPP2R4"	0.277900160090397	-0.185477203391659	0.283	0.391	1	"Olig"	"PPP2R4"	"Temporal lobe"
"SUMO1"	0.277900160090397	-0.29158960244764	0.283	0.391	1	"Olig"	"SUMO1"	"Temporal lobe"
"KCTD4"	0.277900160090397	0.197382565532119	0.37	0.217	1	"Olig"	"KCTD4"	"Temporal lobe"
"COG4"	0.277992449844131	0.152994924936812	0.261	0.13	1	"Olig"	"COG4"	"Temporal lobe"
"DNAJC1"	0.277992449844131	0.0630222634642056	0.261	0.13	1	"Olig"	"DNAJC1"	"Temporal lobe"
"STT3A"	0.277992449844131	0.217645688594616	0.261	0.13	1	"Olig"	"STT3A"	"Temporal lobe"
"C6orf621"	0.278585286865055	-0.143031076800346	0.239	0.348	1	"Olig"	"C6orf62"	"Temporal lobe"
"URB1"	0.279194755785598	-0.180233807448963	0.152	0.261	1	"Olig"	"URB1"	"Temporal lobe"
"ZNF1601"	0.279664820996786	0.274896143165929	0.457	0.304	1	"Olig"	"ZNF160"	"Temporal lobe"
"AC003973.3"	0.279674481704138	0.182732869304865	0.13	0.043	1	"Olig"	"AC003973.3"	"Temporal lobe"
"ATP13A31"	0.279674481704138	0.161623655031411	0.13	0.043	1	"Olig"	"ATP13A3"	"Temporal lobe"
"CBY1"	0.279674481704138	0.221810481391887	0.13	0.043	1	"Olig"	"CBY1"	"Temporal lobe"
"CDK9"	0.279674481704138	0.142401324754136	0.13	0.043	1	"Olig"	"CDK9"	"Temporal lobe"
"CKMT2-AS1"	0.279674481704138	0.176850746444936	0.13	0.043	1	"Olig"	"CKMT2-AS1"	"Temporal lobe"
"CPSF6"	0.279674481704138	0.150651415272661	0.13	0.043	1	"Olig"	"CPSF6"	"Temporal lobe"
"CTC-308K20.1"	0.279674481704138	0.245864313026732	0.13	0.043	1	"Olig"	"CTC-308K20.1"	"Temporal lobe"
"DNMT3A1"	0.279674481704138	0.115492237558154	0.13	0.043	1	"Olig"	"DNMT3A"	"Temporal lobe"
"FBXW4"	0.279674481704138	0.132541205105286	0.13	0.043	1	"Olig"	"FBXW4"	"Temporal lobe"
"HCG15"	0.279674481704138	0.212522397516463	0.13	0.043	1	"Olig"	"HCG15"	"Temporal lobe"
"KIAA05861"	0.279674481704138	0.211627502614562	0.13	0.043	1	"Olig"	"KIAA0586"	"Temporal lobe"
"LAS1L"	0.279674481704138	0.205454321216267	0.13	0.043	1	"Olig"	"LAS1L"	"Temporal lobe"
"LIG4"	0.279674481704138	0.140782434533904	0.13	0.043	1	"Olig"	"LIG4"	"Temporal lobe"
"MAST2"	0.279674481704138	0.169117995147422	0.13	0.043	1	"Olig"	"MAST2"	"Temporal lobe"
"MVK"	0.279674481704138	0.158279583364149	0.13	0.043	1	"Olig"	"MVK"	"Temporal lobe"
"NUDT161"	0.279674481704138	0.121844553508888	0.13	0.043	1	"Olig"	"NUDT16"	"Temporal lobe"
"PANK21"	0.279674481704138	0.177807986290442	0.13	0.043	1	"Olig"	"PANK2"	"Temporal lobe"
"PARP12"	0.279674481704138	0.111653756501492	0.13	0.043	1	"Olig"	"PARP12"	"Temporal lobe"
"RN7SL134P1"	0.279674481704138	0.221979790339147	0.13	0.043	1	"Olig"	"RN7SL134P"	"Temporal lobe"
"RNF208"	0.279674481704138	0.293890079248434	0.13	0.043	1	"Olig"	"RNF208"	"Temporal lobe"
"ROBO3"	0.279674481704138	0.165503867085676	0.13	0.043	1	"Olig"	"ROBO3"	"Temporal lobe"
"RPGR"	0.279674481704138	0.254736159721698	0.13	0.043	1	"Olig"	"RPGR"	"Temporal lobe"
"RUVBL1"	0.279674481704138	0.170827557258138	0.13	0.043	1	"Olig"	"RUVBL1"	"Temporal lobe"
"STOML2"	0.279674481704138	0.107206915298172	0.13	0.043	1	"Olig"	"STOML2"	"Temporal lobe"
"SWT1"	0.279674481704138	0.134362983170788	0.13	0.043	1	"Olig"	"SWT1"	"Temporal lobe"
"TCF23"	0.279674481704138	0.218856280794792	0.13	0.043	1	"Olig"	"TCF23"	"Temporal lobe"
"TESK2"	0.279674481704138	0.136531401119683	0.13	0.043	1	"Olig"	"TESK2"	"Temporal lobe"
"TMED8"	0.279674481704138	0.151094167489672	0.13	0.043	1	"Olig"	"TMED8"	"Temporal lobe"
"TRMT1L"	0.279674481704138	0.243743939056319	0.13	0.043	1	"Olig"	"TRMT1L"	"Temporal lobe"
"TRMT1"	0.279674481704138	0.168776772774439	0.13	0.043	1	"Olig"	"TRMT1"	"Temporal lobe"
"WBSCR16"	0.279674481704138	0.154952601983321	0.13	0.043	1	"Olig"	"WBSCR16"	"Temporal lobe"
"ZBTB22"	0.279674481704138	0.172468507664207	0.13	0.043	1	"Olig"	"ZBTB22"	"Temporal lobe"
"RUNX1T1"	0.279674481704138	0.435146193748427	0.13	0.043	1	"Olig"	"RUNX1T1"	"Temporal lobe"
"NDUFC21"	0.280175051856654	-0.183517956747633	0.478	0.652	1	"Olig"	"NDUFC2"	"Temporal lobe"
"MDH1"	0.280302931590237	-0.0523268788936577	0.326	0.435	1	"Olig"	"MDH1"	"Temporal lobe"
"ATP13A2"	0.280760531872315	0.145401401243691	0.196	0.087	1	"Olig"	"ATP13A2"	"Temporal lobe"
"DAP1"	0.280760531872315	0.174769194449397	0.196	0.087	1	"Olig"	"DAP"	"Temporal lobe"
"FBXO33"	0.280760531872315	0.297622605900921	0.196	0.087	1	"Olig"	"FBXO33"	"Temporal lobe"
"RBM48"	0.280760531872315	0.291526572805411	0.196	0.087	1	"Olig"	"RBM48"	"Temporal lobe"
"SNF8"	0.280760531872315	0.167779148035623	0.196	0.087	1	"Olig"	"SNF8"	"Temporal lobe"
"ZBTB371"	0.280760531872315	0.157896000625947	0.196	0.087	1	"Olig"	"ZBTB37"	"Temporal lobe"
"RP11-159D12.8"	0.280760531872315	0.183714676129273	0.196	0.087	1	"Olig"	"RP11-159D12.8"	"Temporal lobe"
"SEC11A1"	0.280886995466432	-0.413439538835076	0.283	0.348	1	"Olig"	"SEC11A"	"Temporal lobe"
"FBXL201"	0.281026336349712	-0.48936250416463	0.174	0.261	1	"Olig"	"FBXL20"	"Temporal lobe"
"TAF2"	0.281026336349712	-0.367482129122221	0.174	0.261	1	"Olig"	"TAF2"	"Temporal lobe"
"ZNF7"	0.281026336349712	-0.263736086039292	0.174	0.261	1	"Olig"	"ZNF7"	"Temporal lobe"
"SF3A2"	0.281429122922866	0.477104601453969	0.283	0.174	1	"Olig"	"SF3A2"	"Temporal lobe"
"ATG141"	0.282013656164335	-0.303708821939396	0.196	0.304	1	"Olig"	"ATG14"	"Temporal lobe"
"FRS2"	0.282013656164335	0.0676784657566564	0.283	0.13	1	"Olig"	"FRS2"	"Temporal lobe"
"KLHL3"	0.282013656164335	-0.129088709415717	0.196	0.304	1	"Olig"	"KLHL3"	"Temporal lobe"
"SDHAF1"	0.282013656164335	-0.203050113876813	0.196	0.304	1	"Olig"	"SDHAF1"	"Temporal lobe"
"MARCKSL1"	0.282083412733156	-0.262094702726455	0.957	0.957	1	"Olig"	"MARCKSL1"	"Temporal lobe"
"MDM41"	0.282584037381169	-0.0871147960181242	0.5	0.652	1	"Olig"	"MDM4"	"Temporal lobe"
"RP4-598P13.11"	0.283340350278299	0.282228500732583	0.674	0.522	1	"Olig"	"RP4-598P13.1"	"Temporal lobe"
"NDST1"	0.283444171798736	0.240061957255333	0.522	0.348	1	"Olig"	"NDST1"	"Temporal lobe"
"GNA11"	0.283598661273505	0.21013817164017	0.587	0.391	1	"Olig"	"GNA11"	"Temporal lobe"
"COX6C1"	0.283785774597454	-0.277364609966027	0.457	0.522	1	"Olig"	"COX6C"	"Temporal lobe"
"JTB1"	0.283785774597454	-0.179834078056041	0.457	0.522	1	"Olig"	"JTB"	"Temporal lobe"
"ACY31"	0.284302220559747	0.447456315829689	0.174	0.087	1	"Olig"	"ACY3"	"Temporal lobe"
"RIC8A"	0.284302220559747	-0.141395473660728	0.109	0.217	1	"Olig"	"RIC8A"	"Temporal lobe"
"RNF38"	0.284302220559747	-0.209623805454592	0.109	0.217	1	"Olig"	"RNF38"	"Temporal lobe"
"IFT80"	0.284387586907694	0.37481019774643	0.348	0.217	1	"Olig"	"IFT80"	"Temporal lobe"
"STAM21"	0.284484789933828	0.185067091668628	0.457	0.261	1	"Olig"	"STAM2"	"Temporal lobe"
"TMED51"	0.28474664392719	-0.292123405190611	0.304	0.391	1	"Olig"	"TMED5"	"Temporal lobe"
"SLC25A23"	0.284773379470042	-0.241270130598654	0.283	0.391	1	"Olig"	"SLC25A23"	"Temporal lobe"
"CCDC471"	0.284822434078219	-0.12001653354783	0.522	0.652	1	"Olig"	"CCDC47"	"Temporal lobe"
"SRGAP2B1"	0.285205084521907	-0.373471264483721	0.217	0.304	1	"Olig"	"SRGAP2B"	"Temporal lobe"
"SH3D19"	0.285205084521907	-0.35023679500512	0.217	0.304	1	"Olig"	"SH3D19"	"Temporal lobe"
"CEP295"	0.285238547634296	-0.0478653213496659	0.13	0.217	1	"Olig"	"CEP295"	"Temporal lobe"
"METTL81"	0.285238547634296	-0.316929727560648	0.13	0.217	1	"Olig"	"METTL8"	"Temporal lobe"
"RP11-283I3.6"	0.285238547634296	-0.607326934707585	0.13	0.217	1	"Olig"	"RP11-283I3.6"	"Temporal lobe"
"MAX1"	0.285822319856071	-0.309163428534928	0.239	0.348	1	"Olig"	"MAX"	"Temporal lobe"
"RP11-83A24.21"	0.285881309452153	0.100543546214726	0.261	0.13	1	"Olig"	"RP11-83A24.2"	"Temporal lobe"
"TSC22D1"	0.286083045474449	0.32191266564808	0.457	0.304	1	"Olig"	"TSC22D1"	"Temporal lobe"
"ZNF608"	0.286083045474449	0.34503824135458	0.457	0.304	1	"Olig"	"ZNF608"	"Temporal lobe"
"GUK1"	0.286908974592504	-0.145632861093613	0.478	0.565	1	"Olig"	"GUK1"	"Temporal lobe"
"EMX2OS"	0.287037583967533	-0.201769588520778	0.087	0.174	1	"Olig"	"EMX2OS"	"Temporal lobe"
"FADS2"	0.287037583967533	-0.171183901080594	0.087	0.174	1	"Olig"	"FADS2"	"Temporal lobe"
"MICAL2"	0.287037583967533	-0.159832368157813	0.087	0.174	1	"Olig"	"MICAL2"	"Temporal lobe"
"PPWD1"	0.287037583967533	-0.224645881509968	0.087	0.174	1	"Olig"	"PPWD1"	"Temporal lobe"
"RCC21"	0.287037583967533	-0.208030267963193	0.087	0.174	1	"Olig"	"RCC2"	"Temporal lobe"
"TMEM185A"	0.287037583967533	-0.222918763584865	0.087	0.174	1	"Olig"	"TMEM185A"	"Temporal lobe"
"TRMT13"	0.287037583967533	-0.201402754594834	0.087	0.174	1	"Olig"	"TRMT13"	"Temporal lobe"
"FSD1"	0.287037583967533	-0.289458903434332	0.087	0.174	1	"Olig"	"FSD1"	"Temporal lobe"
"WIPF11"	0.287751500612616	-0.333053955380464	0.348	0.478	1	"Olig"	"WIPF1"	"Temporal lobe"
"TTLL7"	0.287791216893272	0.180734180538423	0.957	0.913	1	"Olig"	"TTLL7"	"Temporal lobe"
"PHC21"	0.287824727417423	-0.173019373077662	0.5	0.696	1	"Olig"	"PHC2"	"Temporal lobe"
"ANKRD28"	0.28840890651539	0.107772937445478	0.5	0.304	1	"Olig"	"ANKRD28"	"Temporal lobe"
"TMEM98"	0.288606117216458	-0.165720859127602	0.5	0.652	1	"Olig"	"TMEM98"	"Temporal lobe"
"MCL11"	0.289166596722662	0.242647001545637	0.435	0.261	1	"Olig"	"MCL1"	"Temporal lobe"
"SLC44A21"	0.289166596722662	-0.324923447348346	0.348	0.435	1	"Olig"	"SLC44A2"	"Temporal lobe"
"ADSL"	0.289190687188831	0.215387683666832	0.239	0.13	1	"Olig"	"ADSL"	"Temporal lobe"
"DPP71"	0.289190687188831	0.223869178374545	0.239	0.13	1	"Olig"	"DPP7"	"Temporal lobe"
"GLOD4"	0.289190687188831	0.273615230615645	0.239	0.13	1	"Olig"	"GLOD4"	"Temporal lobe"
"LYRM5"	0.289190687188831	-0.405990845757555	0.174	0.261	1	"Olig"	"LYRM5"	"Temporal lobe"
"TOP2B1"	0.289702630436188	-0.251129483733306	0.435	0.522	1	"Olig"	"TOP2B"	"Temporal lobe"
"COA5"	0.28976461066202	0.189982834192998	0.196	0.087	1	"Olig"	"COA5"	"Temporal lobe"
"LMAN21"	0.28976461066202	0.208361477882885	0.196	0.087	1	"Olig"	"LMAN2"	"Temporal lobe"
"MRPL47"	0.28976461066202	0.122147230065446	0.196	0.087	1	"Olig"	"MRPL47"	"Temporal lobe"
"TMEM129"	0.28976461066202	0.174214375166543	0.196	0.087	1	"Olig"	"TMEM129"	"Temporal lobe"
"C5orf151"	0.290609715784134	-0.188638969640121	0.391	0.478	1	"Olig"	"C5orf15"	"Temporal lobe"
"ALG10B"	0.290622229005647	0.141843638697431	0.13	0.043	1	"Olig"	"ALG10B"	"Temporal lobe"
"ANKFY1"	0.290622229005647	0.111947412255653	0.13	0.043	1	"Olig"	"ANKFY1"	"Temporal lobe"
"ANKRD13D"	0.290622229005647	0.142310935152202	0.13	0.043	1	"Olig"	"ANKRD13D"	"Temporal lobe"
"BARD1"	0.290622229005647	0.258754539710532	0.13	0.043	1	"Olig"	"BARD1"	"Temporal lobe"
"BCL10"	0.290622229005647	0.139573165962609	0.13	0.043	1	"Olig"	"BCL10"	"Temporal lobe"
"CCDC301"	0.290622229005647	0.171993336167503	0.13	0.043	1	"Olig"	"CCDC30"	"Temporal lobe"
"CHIC1"	0.290622229005647	0.115331116301194	0.13	0.043	1	"Olig"	"CHIC1"	"Temporal lobe"
"DICER1-AS1"	0.290622229005647	0.248520730972388	0.13	0.043	1	"Olig"	"DICER1-AS1"	"Temporal lobe"
"DZANK1"	0.290622229005647	0.135802821426795	0.13	0.043	1	"Olig"	"DZANK1"	"Temporal lobe"
"EBP"	0.290622229005647	0.117870877563224	0.13	0.043	1	"Olig"	"EBP"	"Temporal lobe"
"FOXO4"	0.290622229005647	0.120518472632667	0.13	0.043	1	"Olig"	"FOXO4"	"Temporal lobe"
"GOLGA8N1"	0.290622229005647	0.104403971464102	0.13	0.043	1	"Olig"	"GOLGA8N"	"Temporal lobe"
"NOTCH2NL1"	0.290622229005647	0.13579713849981	0.13	0.043	1	"Olig"	"NOTCH2NL"	"Temporal lobe"
"NRBP1"	0.290622229005647	0.130598159675775	0.13	0.043	1	"Olig"	"NRBP1"	"Temporal lobe"
"NSUN3"	0.290622229005647	0.157030193380162	0.13	0.043	1	"Olig"	"NSUN3"	"Temporal lobe"
"PARG"	0.290622229005647	0.122104635051903	0.13	0.043	1	"Olig"	"PARG"	"Temporal lobe"
"PDRG1"	0.290622229005647	0.122831964156665	0.13	0.043	1	"Olig"	"PDRG1"	"Temporal lobe"
"PEMT"	0.290622229005647	0.139716118805681	0.13	0.043	1	"Olig"	"PEMT"	"Temporal lobe"
"PHYH"	0.290622229005647	0.206878935906977	0.13	0.043	1	"Olig"	"PHYH"	"Temporal lobe"
"PORCN"	0.290622229005647	0.147859848718938	0.13	0.043	1	"Olig"	"PORCN"	"Temporal lobe"
"PRCC"	0.290622229005647	0.112716270113812	0.13	0.043	1	"Olig"	"PRCC"	"Temporal lobe"
"PRPF31"	0.290622229005647	0.160799483631441	0.13	0.043	1	"Olig"	"PRPF31"	"Temporal lobe"
"PTPN21"	0.290622229005647	0.145847040336619	0.13	0.043	1	"Olig"	"PTPN2"	"Temporal lobe"
"RHOT21"	0.290622229005647	0.180939941369665	0.13	0.043	1	"Olig"	"RHOT2"	"Temporal lobe"
"RN7SL510P1"	0.290622229005647	0.111579737089811	0.13	0.043	1	"Olig"	"RN7SL510P"	"Temporal lobe"
"RN7SL694P1"	0.290622229005647	0.128038526935776	0.13	0.043	1	"Olig"	"RN7SL694P"	"Temporal lobe"
"STYXL1"	0.290622229005647	0.0869939434437494	0.13	0.043	1	"Olig"	"STYXL1"	"Temporal lobe"
"TRUB1"	0.290622229005647	0.126385487085739	0.13	0.043	1	"Olig"	"TRUB1"	"Temporal lobe"
"TTLL11"	0.290622229005647	0.111043314560259	0.13	0.043	1	"Olig"	"TTLL11"	"Temporal lobe"
"VPRBP"	0.290622229005647	0.155115190474389	0.13	0.043	1	"Olig"	"VPRBP"	"Temporal lobe"
"WDR37"	0.290622229005647	0.152375215677727	0.13	0.043	1	"Olig"	"WDR37"	"Temporal lobe"
"XKR41"	0.290622229005647	0.13279643424366	0.13	0.043	1	"Olig"	"XKR4"	"Temporal lobe"
"ZNF354C"	0.290622229005647	0.119591482754453	0.13	0.043	1	"Olig"	"ZNF354C"	"Temporal lobe"
"ZNRF3"	0.290622229005647	0.179903960515916	0.13	0.043	1	"Olig"	"ZNRF3"	"Temporal lobe"
"AC008060.7"	0.290622229005647	0.168259700301795	0.13	0.043	1	"Olig"	"AC008060.7"	"Temporal lobe"
"OAZ11"	0.290646279316855	-0.220190844139533	0.674	0.783	1	"Olig"	"OAZ1"	"Temporal lobe"
"FOXJ31"	0.290737140376443	-0.439364554294708	0.261	0.348	1	"Olig"	"FOXJ3"	"Temporal lobe"
"MRPL24"	0.290737140376443	-0.274594289429233	0.261	0.348	1	"Olig"	"MRPL24"	"Temporal lobe"
"PPP2R5C1"	0.290737140376443	-0.350197518423162	0.261	0.348	1	"Olig"	"PPP2R5C"	"Temporal lobe"
"TUBB4B"	0.291477014581412	0.324967513467421	0.348	0.217	1	"Olig"	"TUBB4B"	"Temporal lobe"
"MRPL201"	0.291633991958598	-0.280413238153468	0.304	0.391	1	"Olig"	"MRPL20"	"Temporal lobe"
"PBX1"	0.291633991958598	-0.331249232461928	0.304	0.391	1	"Olig"	"PBX1"	"Temporal lobe"
"CDKL51"	0.291760685867407	-0.302798853406684	0.283	0.391	1	"Olig"	"CDKL5"	"Temporal lobe"
"KIRREL3"	0.29285937483043	-0.400057923117177	0.217	0.304	1	"Olig"	"KIRREL3"	"Temporal lobe"
"ATP5J1"	0.292928189485393	-0.0762580823249619	0.522	0.696	1	"Olig"	"ATP5J"	"Temporal lobe"
"RALY1"	0.293147883577058	-0.282901793636137	0.435	0.565	1	"Olig"	"RALY"	"Temporal lobe"
"TANC11"	0.293185349474849	0.150756660234197	0.326	0.174	1	"Olig"	"TANC1"	"Temporal lobe"
"TBCB1"	0.293400570073221	-0.0862073820187881	0.848	1	1	"Olig"	"TBCB"	"Temporal lobe"
"CDH19"	0.293748977407324	0.315448297727956	0.652	0.609	1	"Olig"	"CDH19"	"Temporal lobe"
"GPR1-AS1"	0.294338780221554	-0.301111600898615	0.13	0.217	1	"Olig"	"GPR1-AS"	"Temporal lobe"
"ZNF84"	0.294338780221554	-0.368422860706948	0.13	0.217	1	"Olig"	"ZNF84"	"Temporal lobe"
"GPC1"	0.294338780221554	-0.34407393715531	0.13	0.217	1	"Olig"	"GPC1"	"Temporal lobe"
"MON1B1"	0.29436057486607	0.422291524593604	0.435	0.304	1	"Olig"	"MON1B"	"Temporal lobe"
"MPP5"	0.29436057486607	0.402784179070903	0.435	0.304	1	"Olig"	"MPP5"	"Temporal lobe"
"DOCK101"	0.294455056935357	0.264063125605859	0.717	0.739	1	"Olig"	"DOCK10"	"Temporal lobe"
"HERC21"	0.29484260129559	-0.259708104366629	0.413	0.478	1	"Olig"	"HERC2"	"Temporal lobe"
"EMD"	0.295119313174584	0.288971367029485	0.37	0.261	1	"Olig"	"EMD"	"Temporal lobe"
"RP11-445O16.31"	0.295119313174584	0.440016901737177	0.37	0.261	1	"Olig"	"RP11-445O16.3"	"Temporal lobe"
"ABHD4"	0.295207283832405	0.142446209174122	0.304	0.174	1	"Olig"	"ABHD4"	"Temporal lobe"
"ATP2A21"	0.295568192220889	0.411692138697503	0.5	0.348	1	"Olig"	"ATP2A2"	"Temporal lobe"
"FAM21A1"	0.295568192220889	0.352903154885011	0.5	0.348	1	"Olig"	"FAM21A"	"Temporal lobe"
"C4orf48"	0.295869725580318	0.17289641265748	0.435	0.261	1	"Olig"	"C4orf48"	"Temporal lobe"
"DCUN1D11"	0.296108389741378	-0.235815087660526	0.152	0.261	1	"Olig"	"DCUN1D1"	"Temporal lobe"
"TRAPPC10"	0.296108389741378	-0.158689244422291	0.152	0.261	1	"Olig"	"TRAPPC10"	"Temporal lobe"
"ANKH1"	0.296314137950219	-0.0541829360821027	0.413	0.609	1	"Olig"	"ANKH"	"Temporal lobe"
"PUM11"	0.296314137950219	-0.16557306925202	0.413	0.609	1	"Olig"	"PUM1"	"Temporal lobe"
"CHMP2A"	0.296364578244436	-0.170309681395858	0.457	0.565	1	"Olig"	"CHMP2A"	"Temporal lobe"
"MOB3B"	0.296634395911802	-0.429673307620641	0.587	0.652	1	"Olig"	"MOB3B"	"Temporal lobe"
"TEX261"	0.296737770835695	0.40855947822407	0.283	0.174	1	"Olig"	"TEX261"	"Temporal lobe"
"PSMD7"	0.297133598969829	-0.215677021518474	0.391	0.478	1	"Olig"	"PSMD7"	"Temporal lobe"
"ASNSD1"	0.29751333007844	0.260471174641097	0.239	0.13	1	"Olig"	"ASNSD1"	"Temporal lobe"
"LYAR"	0.29751333007844	-0.230205438962552	0.174	0.261	1	"Olig"	"LYAR"	"Temporal lobe"
"PRKRA"	0.29751333007844	-0.541849209096493	0.174	0.261	1	"Olig"	"PRKRA"	"Temporal lobe"
"APOPT1"	0.297528853674766	-0.223526644333112	0.087	0.174	1	"Olig"	"APOPT1"	"Temporal lobe"
"DCK"	0.297528853674766	-0.154576335737531	0.087	0.174	1	"Olig"	"DCK"	"Temporal lobe"
"GTF3C2"	0.297528853674766	-0.167456245581769	0.087	0.174	1	"Olig"	"GTF3C2"	"Temporal lobe"
"ING1"	0.297528853674766	-0.11640922638946	0.087	0.174	1	"Olig"	"ING1"	"Temporal lobe"
"LYRM1"	0.297528853674766	-0.165454295096236	0.087	0.174	1	"Olig"	"LYRM1"	"Temporal lobe"
"MCPH1"	0.297528853674766	-0.176005490060786	0.087	0.174	1	"Olig"	"MCPH1"	"Temporal lobe"
