"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"disease"
"PABPC4"	0.0746746361500953	-1.20263349783604	0.333	0.875	1	"Ast"	"PABPC4"	"40-60"	"N"
"S100A6"	0.0746746361500953	-0.963011525150153	0.333	0.875	1	"Ast"	"S100A6"	"40-60"	"N"
"POLR2J3.1"	0.0746746361500953	1.03301201176502	0.833	0.5	1	"Ast"	"POLR2J3.1"	"40-60"	"N"
"ATP6V1B2"	0.0746746361500953	1.21913560130277	0.833	0.5	1	"Ast"	"ATP6V1B2"	"40-60"	"N"
"RGS10"	0.0746746361500953	-0.921865405767944	0.5	0.75	1	"Ast"	"RGS10"	"40-60"	"N"
"NEDD8"	0.0746746361500953	-0.973641120390368	0.333	0.875	1	"Ast"	"NEDD8"	"40-60"	"N"
"SNX29"	0.0746746361500953	-0.835092700258788	0.333	0.875	1	"Ast"	"SNX29"	"40-60"	"N"
"MYL6"	0.0780158864528169	-0.959658507503542	0.667	0.75	1	"Ast"	"MYL6"	"40-60"	"N"
"FYB1"	0.0800227241115635	-1.023526734709	0.5	1	1	"Ast"	"FYB1"	"40-60"	"N"
"H2AFY"	0.0800227241115635	-0.898643168926381	0.667	0.875	1	"Ast"	"H2AFY"	"40-60"	"N"
"FAM133B"	0.0800227241115635	-1.14015682705338	0.5	1	1	"Ast"	"FAM133B"	"40-60"	"N"
"NPC2"	0.0800227241115635	-0.981265042277863	0.667	0.875	1	"Ast"	"NPC2"	"40-60"	"N"
"ARRDC3"	0.0806681303109204	1.96811112880941	0.833	0.375	1	"Ast"	"ARRDC3"	"40-60"	"N"
"AKAP13"	0.0806681303109204	0.97128603361306	0.833	0.375	1	"Ast"	"AKAP13"	"40-60"	"N"
"TMSB10"	0.0810265010004086	-0.878734053560973	0.667	1	1	"Ast"	"TMSB10"	"40-60"	"N"
"BTG1"	0.0810265010004086	-1.16352683847949	0.667	1	1	"Ast"	"BTG1"	"40-60"	"N"
"ZFP36"	0.0813611292340755	-1.41993423867307	1	1	1	"Ast"	"ZFP36"	"40-60"	"N"
"EPB41"	0.083588000662157	0.85372667543225	0.667	0.125	1	"Ast"	"EPB41"	"40-60"	"N"
"ZNF493"	0.083588000662157	1.04401511437085	0.667	0.125	1	"Ast"	"ZNF493"	"40-60"	"N"
"UBE2D2"	0.0848394873597721	0.970385857473552	0.667	0.375	1	"Ast"	"UBE2D2"	"40-60"	"N"
"ATP6V0E1"	0.0848394873597721	-1.16216914509648	0.167	0.75	1	"Ast"	"ATP6V0E1"	"40-60"	"N"
"SNRPC"	0.0848394873597721	-0.891098192701381	0.167	0.75	1	"Ast"	"SNRPC"	"40-60"	"N"
"FAM50A"	0.0848394873597721	-1.19366883024291	0.167	0.75	1	"Ast"	"FAM50A"	"40-60"	"N"
"ZNF267"	0.0848394873597721	-0.879375310256398	0.167	0.75	1	"Ast"	"ZNF267"	"40-60"	"N"
"LIMD2"	0.0848394873597721	0.999888474028586	0.667	0.375	1	"Ast"	"LIMD2"	"40-60"	"N"
"TGFB1"	0.0848394873597721	1.60196408626476	0.667	0.375	1	"Ast"	"TGFB1"	"40-60"	"N"
"KCNAB2"	0.0862292540783404	-0.707788474698759	0.167	0.625	1	"Ast"	"KCNAB2"	"40-60"	"N"
"PFDN2"	0.0862292540783404	-0.890679933011014	0.167	0.625	1	"Ast"	"PFDN2"	"40-60"	"N"
"HNMT"	0.0862292540783404	-0.876738990343966	0.167	0.625	1	"Ast"	"HNMT"	"40-60"	"N"
"PPIG"	0.0862292540783404	-0.907700326491757	0.167	0.625	1	"Ast"	"PPIG"	"40-60"	"N"
"TUBB"	0.0862292540783404	-0.597498305839675	0.167	0.625	1	"Ast"	"TUBB"	"40-60"	"N"
"CCT6A"	0.0862292540783404	-0.989260395670845	0.167	0.625	1	"Ast"	"CCT6A"	"40-60"	"N"
"HPS5"	0.0862292540783404	-1.03582376928454	0.167	0.625	1	"Ast"	"HPS5"	"40-60"	"N"
"SPART"	0.0862292540783404	-0.859257061513118	0.167	0.625	1	"Ast"	"SPART"	"40-60"	"N"
"CHD8"	0.0862292540783404	-0.810965486839246	0.167	0.625	1	"Ast"	"CHD8"	"40-60"	"N"
"EMC7"	0.0862292540783404	-1.15219873028583	0.167	0.625	1	"Ast"	"EMC7"	"40-60"	"N"
"SMAP2"	0.0896881078168646	-1.04224514155266	0.5	0.875	1	"Ast"	"SMAP2"	"40-60"	"N"
"SNX3"	0.0896881078168646	-0.923276548923333	0.5	0.875	1	"Ast"	"SNX3"	"40-60"	"N"
"RNF213"	0.0896881078168646	0.905977484270033	0.833	0.625	1	"Ast"	"RNF213"	"40-60"	"N"
"HMGN1"	0.0896881078168646	-0.878126497661276	0.5	0.875	1	"Ast"	"HMGN1"	"40-60"	"N"
"WDFY3"	0.093027958178523	-1.12129229171331	0.333	0.75	1	"Ast"	"WDFY3"	"40-60"	"N"
"ATP5F1B"	0.093027958178523	-1.16415901083389	0.333	0.75	1	"Ast"	"ATP5F1B"	"40-60"	"N"
"RALBP1"	0.093027958178523	-1.4144898598465	0.333	0.75	1	"Ast"	"RALBP1"	"40-60"	"N"
"SEC61B"	0.0988563022335004	-0.755067328094228	0.333	0.875	1	"Ast"	"SEC61B"	"40-60"	"N"
"VAPA"	0.0988563022335004	1.08435993934355	0.833	0.5	1	"Ast"	"VAPA"	"40-60"	"N"
"MDM4"	0.100145595840504	1.11311401499747	0.667	0.25	1	"Ast"	"MDM4"	"40-60"	"N"
"XRCC5"	0.100145595840504	1.13866716590326	0.667	0.25	1	"Ast"	"XRCC5"	"40-60"	"N"
"PURA"	0.100145595840504	0.870599552182407	0.667	0.25	1	"Ast"	"PURA"	"40-60"	"N"
"LAT2"	0.100145595840504	0.935231144642136	0.667	0.25	1	"Ast"	"LAT2"	"40-60"	"N"
"GATAD1"	0.100145595840504	1.55677476240041	0.667	0.25	1	"Ast"	"GATAD1"	"40-60"	"N"
"NDUFB9"	0.100145595840504	0.97204996625233	0.667	0.25	1	"Ast"	"NDUFB9"	"40-60"	"N"
"PGAM1"	0.100145595840504	1.02374019285973	0.667	0.25	1	"Ast"	"PGAM1"	"40-60"	"N"
"MON2"	0.100145595840504	1.20726538616163	0.667	0.25	1	"Ast"	"MON2"	"40-60"	"N"
"GTF2A2"	0.100145595840504	0.941951240510737	0.667	0.25	1	"Ast"	"GTF2A2"	"40-60"	"N"
"ELF1"	0.10272704768824	0.830259333942058	1	0.5	1	"Ast"	"ELF1"	"40-60"	"N"
"UQCRB"	0.105042615037016	-0.783458837594686	0.5	1	1	"Ast"	"UQCRB"	"40-60"	"N"
"PCBP2"	0.105042615037016	0.551173741065679	0.833	0.75	1	"Ast"	"PCBP2"	"40-60"	"N"
"UBR4"	0.10586136027363	0.700274294288493	0.5	0.125	1	"Ast"	"UBR4"	"40-60"	"N"
"FUBP1"	0.10586136027363	0.69773947209094	0.5	0.125	1	"Ast"	"FUBP1"	"40-60"	"N"
"ZNF326"	0.10586136027363	0.995654393683164	0.5	0.125	1	"Ast"	"ZNF326"	"40-60"	"N"
"POLR3GL"	0.10586136027363	0.953721988263844	0.5	0.125	1	"Ast"	"POLR3GL"	"40-60"	"N"
"LBR"	0.10586136027363	1.21442539985494	0.5	0.125	1	"Ast"	"LBR"	"40-60"	"N"
"PELI1"	0.10586136027363	0.990852396171689	0.5	0.125	1	"Ast"	"PELI1"	"40-60"	"N"
"STAMBP"	0.10586136027363	0.786782955932187	0.5	0.125	1	"Ast"	"STAMBP"	"40-60"	"N"
"ARID5A"	0.10586136027363	1.24261411801263	0.5	0.125	1	"Ast"	"ARID5A"	"40-60"	"N"
"BMPR2"	0.10586136027363	0.90350014391215	0.5	0.125	1	"Ast"	"BMPR2"	"40-60"	"N"
"ZBTB20"	0.10586136027363	1.13235652438647	0.5	0.125	1	"Ast"	"ZBTB20"	"40-60"	"N"
"ZNF148"	0.10586136027363	1.05140529762165	0.5	0.125	1	"Ast"	"ZNF148"	"40-60"	"N"
"COMMD2"	0.10586136027363	1.15524159436925	0.5	0.125	1	"Ast"	"COMMD2"	"40-60"	"N"
"TAF7"	0.10586136027363	0.715812222284596	0.5	0.125	1	"Ast"	"TAF7"	"40-60"	"N"
"ELOVL5"	0.10586136027363	0.771245027936085	0.5	0.125	1	"Ast"	"ELOVL5"	"40-60"	"N"
"MEPCE"	0.10586136027363	1.02283398792027	0.5	0.125	1	"Ast"	"MEPCE"	"40-60"	"N"
"JPX"	0.10586136027363	0.893236382990982	0.5	0.125	1	"Ast"	"JPX"	"40-60"	"N"
"ZNF618"	0.10586136027363	1.18129434690653	0.5	0.125	1	"Ast"	"ZNF618"	"40-60"	"N"
"KCNQ1OT1"	0.10586136027363	1.92467431929299	0.5	0.125	1	"Ast"	"KCNQ1OT1"	"40-60"	"N"
"ZMYM2"	0.10586136027363	1.65247823142104	0.5	0.125	1	"Ast"	"ZMYM2"	"40-60"	"N"
"PAN3"	0.10586136027363	1.25247117646937	0.5	0.125	1	"Ast"	"PAN3"	"40-60"	"N"
"MARK3"	0.10586136027363	1.5628858044113	0.5	0.125	1	"Ast"	"MARK3"	"40-60"	"N"
"MED1"	0.10586136027363	0.950663016349143	0.5	0.125	1	"Ast"	"MED1"	"40-60"	"N"
"MILR1"	0.10586136027363	0.877746339112425	0.5	0.125	1	"Ast"	"MILR1"	"40-60"	"N"
"MYADM"	0.10586136027363	1.41086588316227	0.5	0.125	1	"Ast"	"MYADM"	"40-60"	"N"
"NAGA"	0.10586136027363	1.00225869699063	0.5	0.125	1	"Ast"	"NAGA"	"40-60"	"N"
"MTHFR"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"MTHFR"	"40-60"	"N"
"SZRD1"	0.112123108075404	0.514758332620728	0.333	0	1	"Ast"	"SZRD1"	"40-60"	"N"
"EMC1"	0.112123108075404	0.528319958934934	0.333	0	1	"Ast"	"EMC1"	"40-60"	"N"
"TMEM39B"	0.112123108075404	0.528319958934934	0.333	0	1	"Ast"	"TMEM39B"	"40-60"	"N"
"AK2"	0.112123108075404	0.514758332620728	0.333	0	1	"Ast"	"AK2"	"40-60"	"N"
"AZIN2"	0.112123108075404	0.941782556026351	0.333	0	1	"Ast"	"AZIN2"	"40-60"	"N"
"PIK3R3"	0.112123108075404	0.667274025791337	0.333	0	1	"Ast"	"PIK3R3"	"40-60"	"N"
"LRRC41"	0.112123108075404	1.16078334976716	0.333	0	1	"Ast"	"LRRC41"	"40-60"	"N"
"MIGA1"	0.112123108075404	0.802104297098789	0.333	0	1	"Ast"	"MIGA1"	"40-60"	"N"
"GTF2B"	0.112123108075404	0.528319958934934	0.333	0	1	"Ast"	"GTF2B"	"40-60"	"N"
"GBP5"	0.112123108075404	1.20876691490122	0.333	0	1	"Ast"	"GBP5"	"40-60"	"N"
"SLC35A3"	0.112123108075404	1.28294837291983	0.333	0	1	"Ast"	"SLC35A3"	"40-60"	"N"
"LRIG2"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"LRIG2"	"40-60"	"N"
"NBPF14"	0.112123108075404	0.615474741953493	0.333	0	1	"Ast"	"NBPF14"	"40-60"	"N"
"CERS2"	0.112123108075404	0.679480892155653	0.333	0	1	"Ast"	"CERS2"	"40-60"	"N"
"AL391069.2"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"AL391069.2"	"40-60"	"N"
"NIT1"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"NIT1"	"40-60"	"N"
"RASAL2"	0.112123108075404	0.974340439121074	0.333	0	1	"Ast"	"RASAL2"	"40-60"	"N"
"GPATCH2"	0.112123108075404	0.816874501144015	0.333	0	1	"Ast"	"GPATCH2"	"40-60"	"N"
"NVL"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"NVL"	"40-60"	"N"
"ARV1"	0.112123108075404	0.528319958934934	0.333	0	1	"Ast"	"ARV1"	"40-60"	"N"
"TBCE"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"TBCE"	"40-60"	"N"
"PQLC3"	0.112123108075404	0.528319958934934	0.333	0	1	"Ast"	"PQLC3"	"40-60"	"N"
"ROCK2"	0.112123108075404	0.943560758648611	0.333	0	1	"Ast"	"ROCK2"	"40-60"	"N"
"MTA3"	0.112123108075404	0.528319958934934	0.333	0	1	"Ast"	"MTA3"	"40-60"	"N"
"ARHGAP25"	0.112123108075404	1.18198440802735	0.333	0	1	"Ast"	"ARHGAP25"	"40-60"	"N"
"NFU1"	0.112123108075404	0.514758332620728	0.333	0	1	"Ast"	"NFU1"	"40-60"	"N"
"ST3GAL5"	0.112123108075404	1.5077420289634	0.333	0	1	"Ast"	"ST3GAL5"	"40-60"	"N"
"ACTR1B"	0.112123108075404	0.615474741953493	0.333	0	1	"Ast"	"ACTR1B"	"40-60"	"N"
"AC109826.1"	0.112123108075404	0.816874501144015	0.333	0	1	"Ast"	"AC109826.1"	"40-60"	"N"
"C2orf49"	0.112123108075404	0.888064372795039	0.333	0	1	"Ast"	"C2orf49"	"40-60"	"N"
"RABL2A"	0.112123108075404	0.679480892155653	0.333	0	1	"Ast"	"RABL2A"	"40-60"	"N"
"KYNU"	0.112123108075404	0.746641980920755	0.333	0	1	"Ast"	"KYNU"	"40-60"	"N"
"GORASP2"	0.112123108075404	0.615474741953493	0.333	0	1	"Ast"	"GORASP2"	"40-60"	"N"
"MTX2"	0.112123108075404	0.528319958934934	0.333	0	1	"Ast"	"MTX2"	"40-60"	"N"
"HIBCH"	0.112123108075404	1.14915851167602	0.333	0	1	"Ast"	"HIBCH"	"40-60"	"N"
"ITM2C"	0.112123108075404	0.679480892155653	0.333	0	1	"Ast"	"ITM2C"	"40-60"	"N"
"NEU4"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"NEU4"	"40-60"	"N"
"THUMPD3-AS1"	0.112123108075404	0.746641980920755	0.333	0	1	"Ast"	"THUMPD3-AS1"	"40-60"	"N"
"PLCL2"	0.112123108075404	0.528319958934934	0.333	0	1	"Ast"	"PLCL2"	"40-60"	"N"
"KAT2B"	0.112123108075404	0.679480892155653	0.333	0	1	"Ast"	"KAT2B"	"40-60"	"N"
"UBE2E2"	0.112123108075404	0.989178847371164	0.333	0	1	"Ast"	"UBE2E2"	"40-60"	"N"
"PRKAR2A"	0.112123108075404	0.843729862402469	0.333	0	1	"Ast"	"PRKAR2A"	"40-60"	"N"
"RBM5"	0.112123108075404	0.852340951744354	0.333	0	1	"Ast"	"RBM5"	"40-60"	"N"
"MANF"	0.112123108075404	0.922381655587068	0.333	0	1	"Ast"	"MANF"	"40-60"	"N"
"SMIM4"	0.112123108075404	0.91939007342663	0.333	0	1	"Ast"	"SMIM4"	"40-60"	"N"
"CMSS1"	0.112123108075404	1.01735716084045	0.333	0	1	"Ast"	"CMSS1"	"40-60"	"N"
"ARHGAP31"	0.112123108075404	0.528319958934934	0.333	0	1	"Ast"	"ARHGAP31"	"40-60"	"N"
"KPNA1"	0.112123108075404	0.943560758648611	0.333	0	1	"Ast"	"KPNA1"	"40-60"	"N"
"HPS3"	0.112123108075404	1.18198440802735	0.333	0	1	"Ast"	"HPS3"	"40-60"	"N"
"POLR2H"	0.112123108075404	0.746641980920755	0.333	0	1	"Ast"	"POLR2H"	"40-60"	"N"
"DNAJB11"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"DNAJB11"	"40-60"	"N"
"CCDC50"	0.112123108075404	0.528319958934934	0.333	0	1	"Ast"	"CCDC50"	"40-60"	"N"
"NRROS"	0.112123108075404	0.725810212520203	0.333	0	1	"Ast"	"NRROS"	"40-60"	"N"
"LETM1"	0.112123108075404	0.816874501144015	0.333	0	1	"Ast"	"LETM1"	"40-60"	"N"
"PAQR3"	0.112123108075404	0.679480892155653	0.333	0	1	"Ast"	"PAQR3"	"40-60"	"N"
"TIFA"	0.112123108075404	0.858493384635123	0.333	0	1	"Ast"	"TIFA"	"40-60"	"N"
"FBXW7"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"FBXW7"	"40-60"	"N"
"AC097534.2"	0.112123108075404	1.04827109535006	0.333	0	1	"Ast"	"AC097534.2"	"40-60"	"N"
"NUP155"	0.112123108075404	0.852340951744354	0.333	0	1	"Ast"	"NUP155"	"40-60"	"N"
"PRKAA1"	0.112123108075404	1.33402060769324	0.333	0	1	"Ast"	"PRKAA1"	"40-60"	"N"
"MTREX"	0.112123108075404	0.528319958934934	0.333	0	1	"Ast"	"MTREX"	"40-60"	"N"
"SERINC5"	0.112123108075404	0.852340951744354	0.333	0	1	"Ast"	"SERINC5"	"40-60"	"N"
"ATG10"	0.112123108075404	0.974340439121074	0.333	0	1	"Ast"	"ATG10"	"40-60"	"N"
"ERAP1"	0.112123108075404	1.01735716084045	0.333	0	1	"Ast"	"ERAP1"	"40-60"	"N"
"YTHDC2"	0.112123108075404	0.938437202403642	0.333	0	1	"Ast"	"YTHDC2"	"40-60"	"N"
"SNX24"	0.112123108075404	0.816874501144015	0.333	0	1	"Ast"	"SNX24"	"40-60"	"N"
"LYRM7"	0.112123108075404	0.528319958934934	0.333	0	1	"Ast"	"LYRM7"	"40-60"	"N"
"PDE6A"	0.112123108075404	1.14915851167602	0.333	0	1	"Ast"	"PDE6A"	"40-60"	"N"
"GPX3"	0.112123108075404	0.852340951744354	0.333	0	1	"Ast"	"GPX3"	"40-60"	"N"
"SLU7"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"SLU7"	"40-60"	"N"
"RIOK1"	0.112123108075404	0.528319958934934	0.333	0	1	"Ast"	"RIOK1"	"40-60"	"N"
"HIST1H2BG"	0.112123108075404	1.06096431074627	0.333	0	1	"Ast"	"HIST1H2BG"	"40-60"	"N"
"PIM1"	0.112123108075404	0.679480892155653	0.333	0	1	"Ast"	"PIM1"	"40-60"	"N"
"UBR2"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"UBR2"	"40-60"	"N"
"TNFRSF21"	0.112123108075404	0.922381655587068	0.333	0	1	"Ast"	"TNFRSF21"	"40-60"	"N"
"ZNF451"	0.112123108075404	1.25543235710724	0.333	0	1	"Ast"	"ZNF451"	"40-60"	"N"
"MTO1"	0.112123108075404	1.04423455446439	0.333	0	1	"Ast"	"MTO1"	"40-60"	"N"
"DOPEY1"	0.112123108075404	0.858493384635123	0.333	0	1	"Ast"	"DOPEY1"	"40-60"	"N"
"RNGTT"	0.112123108075404	0.938437202403642	0.333	0	1	"Ast"	"RNGTT"	"40-60"	"N"
"BVES"	0.112123108075404	0.528319958934934	0.333	0	1	"Ast"	"BVES"	"40-60"	"N"
"CALHM6"	0.112123108075404	0.746641980920755	0.333	0	1	"Ast"	"CALHM6"	"40-60"	"N"
"HBS1L"	0.112123108075404	0.888064372795039	0.333	0	1	"Ast"	"HBS1L"	"40-60"	"N"
"ADGRG6"	0.112123108075404	1.01735716084045	0.333	0	1	"Ast"	"ADGRG6"	"40-60"	"N"
"FBXO30"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"FBXO30"	"40-60"	"N"
"MRPL18"	0.112123108075404	0.974340439121074	0.333	0	1	"Ast"	"MRPL18"	"40-60"	"N"
"DAGLB"	0.112123108075404	1.04423455446439	0.333	0	1	"Ast"	"DAGLB"	"40-60"	"N"
"FAM126A"	0.112123108075404	0.922381655587068	0.333	0	1	"Ast"	"FAM126A"	"40-60"	"N"
"OSBPL3"	0.112123108075404	0.514758332620728	0.333	0	1	"Ast"	"OSBPL3"	"40-60"	"N"
"AVL9"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"AVL9"	"40-60"	"N"
"AC072061.1"	0.112123108075404	0.528319958934934	0.333	0	1	"Ast"	"AC072061.1"	"40-60"	"N"
"ZMIZ2"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"ZMIZ2"	"40-60"	"N"
"ZNF92"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"ZNF92"	"40-60"	"N"
"BCL7B"	0.112123108075404	0.725810212520203	0.333	0	1	"Ast"	"BCL7B"	"40-60"	"N"
"POM121C"	0.112123108075404	0.615474741953493	0.333	0	1	"Ast"	"POM121C"	"40-60"	"N"
"PIK3CG"	0.112123108075404	0.615474741953493	0.333	0	1	"Ast"	"PIK3CG"	"40-60"	"N"
"LSMEM1"	0.112123108075404	0.802104297098789	0.333	0	1	"Ast"	"LSMEM1"	"40-60"	"N"
"SND1"	0.112123108075404	0.615474741953493	0.333	0	1	"Ast"	"SND1"	"40-60"	"N"
"AC016831.7"	0.112123108075404	0.725810212520203	0.333	0	1	"Ast"	"AC016831.7"	"40-60"	"N"
"AC016831.1"	0.112123108075404	1.5663219873863	0.333	0	1	"Ast"	"AC016831.1"	"40-60"	"N"
"CHCHD3"	0.112123108075404	0.858493384635123	0.333	0	1	"Ast"	"CHCHD3"	"40-60"	"N"
"CNOT4"	0.112123108075404	0.514758332620728	0.333	0	1	"Ast"	"CNOT4"	"40-60"	"N"
"ADCK2"	0.112123108075404	0.725810212520203	0.333	0	1	"Ast"	"ADCK2"	"40-60"	"N"
"AC004918.1"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"AC004918.1"	"40-60"	"N"
"PDIA4"	0.112123108075404	0.514758332620728	0.333	0	1	"Ast"	"PDIA4"	"40-60"	"N"
"PAXIP1-AS1"	0.112123108075404	0.858493384635123	0.333	0	1	"Ast"	"PAXIP1-AS1"	"40-60"	"N"
"ARSD"	0.112123108075404	0.615474741953493	0.333	0	1	"Ast"	"ARSD"	"40-60"	"N"
"MIR222HG"	0.112123108075404	2.17047101552073	0.333	0	1	"Ast"	"MIR222HG"	"40-60"	"N"
"HSD17B10"	0.112123108075404	0.922381655587068	0.333	0	1	"Ast"	"HSD17B10"	"40-60"	"N"
"MAGEH1"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"MAGEH1"	"40-60"	"N"
"ARHGEF9"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"ARHGEF9"	"40-60"	"N"
"LAS1L"	0.112123108075404	1.01735716084045	0.333	0	1	"Ast"	"LAS1L"	"40-60"	"N"
"CHM"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"CHM"	"40-60"	"N"
"ARMCX4"	0.112123108075404	0.922381655587068	0.333	0	1	"Ast"	"ARMCX4"	"40-60"	"N"
"FAM199X"	0.112123108075404	0.615474741953493	0.333	0	1	"Ast"	"FAM199X"	"40-60"	"N"
"OCRL"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"OCRL"	"40-60"	"N"
"PHF6"	0.112123108075404	1.04423455446439	0.333	0	1	"Ast"	"PHF6"	"40-60"	"N"
"HPRT1"	0.112123108075404	1.16078334976716	0.333	0	1	"Ast"	"HPRT1"	"40-60"	"N"
"GDI1"	0.112123108075404	0.852340951744354	0.333	0	1	"Ast"	"GDI1"	"40-60"	"N"
"MICU3"	0.112123108075404	1.56620871584244	0.333	0	1	"Ast"	"MICU3"	"40-60"	"N"
"GTF2E2"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"GTF2E2"	"40-60"	"N"
"HGSNAT"	0.112123108075404	1.28294837291983	0.333	0	1	"Ast"	"HGSNAT"	"40-60"	"N"
"ATP6V1H"	0.112123108075404	0.943560758648611	0.333	0	1	"Ast"	"ATP6V1H"	"40-60"	"N"
"AC009812.1"	0.112123108075404	0.858493384635123	0.333	0	1	"Ast"	"AC009812.1"	"40-60"	"N"
"ZFAND1"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"ZFAND1"	"40-60"	"N"
"PLEKHF2"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"PLEKHF2"	"40-60"	"N"
"C8orf37"	0.112123108075404	1.14657104073794	0.333	0	1	"Ast"	"C8orf37"	"40-60"	"N"
"AP003354.2"	0.112123108075404	1.16078334976716	0.333	0	1	"Ast"	"AP003354.2"	"40-60"	"N"
"ZHX1"	0.112123108075404	0.938437202403642	0.333	0	1	"Ast"	"ZHX1"	"40-60"	"N"
"EFR3A"	0.112123108075404	0.956957860702628	0.333	0	1	"Ast"	"EFR3A"	"40-60"	"N"
"KCNQ3"	0.112123108075404	1.32560103179904	0.333	0	1	"Ast"	"KCNQ3"	"40-60"	"N"
"ST3GAL1"	0.112123108075404	0.528319958934934	0.333	0	1	"Ast"	"ST3GAL1"	"40-60"	"N"
"KHDRBS3"	0.112123108075404	0.514758332620728	0.333	0	1	"Ast"	"KHDRBS3"	"40-60"	"N"
"AC079015.1"	0.112123108075404	0.974340439121074	0.333	0	1	"Ast"	"AC079015.1"	"40-60"	"N"
"HACD4"	0.112123108075404	0.91417979833079	0.333	0	1	"Ast"	"HACD4"	"40-60"	"N"
"PLAA"	0.112123108075404	1.48532569058769	0.333	0	1	"Ast"	"PLAA"	"40-60"	"N"
"CARNMT1"	0.112123108075404	0.679480892155653	0.333	0	1	"Ast"	"CARNMT1"	"40-60"	"N"
"CDC14B"	0.112123108075404	0.528319958934934	0.333	0	1	"Ast"	"CDC14B"	"40-60"	"N"
"ZNF189"	0.112123108075404	0.989178847371164	0.333	0	1	"Ast"	"ZNF189"	"40-60"	"N"
"RBM18"	0.112123108075404	0.843729862402469	0.333	0	1	"Ast"	"RBM18"	"40-60"	"N"
"MRRF"	0.112123108075404	0.528319958934934	0.333	0	1	"Ast"	"MRRF"	"40-60"	"N"
"SLC25A25-AS1"	0.112123108075404	0.852340951744354	0.333	0	1	"Ast"	"SLC25A25-AS1"	"40-60"	"N"
"TSC1"	0.112123108075404	0.974340439121074	0.333	0	1	"Ast"	"TSC1"	"40-60"	"N"
"BRD3"	0.112123108075404	0.943560758648611	0.333	0	1	"Ast"	"BRD3"	"40-60"	"N"
"CARD9"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"CARD9"	"40-60"	"N"
"AGPAT2"	0.112123108075404	0.852340951744354	0.333	0	1	"Ast"	"AGPAT2"	"40-60"	"N"
"RABL6"	0.112123108075404	1.04423455446439	0.333	0	1	"Ast"	"RABL6"	"40-60"	"N"
"PAXX"	0.112123108075404	1.01735716084045	0.333	0	1	"Ast"	"PAXX"	"40-60"	"N"
"EHMT1"	0.112123108075404	1.38452297833674	0.333	0	1	"Ast"	"EHMT1"	"40-60"	"N"
"PGGHG"	0.112123108075404	0.974340439121074	0.333	0	1	"Ast"	"PGGHG"	"40-60"	"N"
"ARNTL"	0.112123108075404	0.858493384635123	0.333	0	1	"Ast"	"ARNTL"	"40-60"	"N"
"TP53I11"	0.112123108075404	1.18198440802735	0.333	0	1	"Ast"	"TP53I11"	"40-60"	"N"
"DGKZ"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"DGKZ"	"40-60"	"N"
"AMBRA1"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"AMBRA1"	"40-60"	"N"
"C11orf49"	0.112123108075404	0.941782556026351	0.333	0	1	"Ast"	"C11orf49"	"40-60"	"N"
"TMEM216"	0.112123108075404	0.615474741953493	0.333	0	1	"Ast"	"TMEM216"	"40-60"	"N"
"ATL3"	0.112123108075404	0.746641980920755	0.333	0	1	"Ast"	"ATL3"	"40-60"	"N"
"NUDT22"	0.112123108075404	0.528319958934934	0.333	0	1	"Ast"	"NUDT22"	"40-60"	"N"
"ARL2"	0.112123108075404	0.852340951744354	0.333	0	1	"Ast"	"ARL2"	"40-60"	"N"
"SYVN1"	0.112123108075404	0.941782556026351	0.333	0	1	"Ast"	"SYVN1"	"40-60"	"N"
"AP5B1"	0.112123108075404	0.852340951744354	0.333	0	1	"Ast"	"AP5B1"	"40-60"	"N"
"POLD4"	0.112123108075404	0.42109284233273	0.333	0	1	"Ast"	"POLD4"	"40-60"	"N"
