"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"disease"
"MINOS13"	0.538983514667191	-0.16869979242401	0.454	0.446	1	"OPC"	"MINOS1"	"GBM"
"BHLHE413"	0.540000138357138	-0.100743919969223	0.175	0.187	1	"OPC"	"BHLHE41"	"GBM"
"SNX143"	0.540014184885828	-0.120394021605984	0.192	0.168	1	"OPC"	"SNX14"	"GBM"
"ADA23"	0.540675524428356	-0.131165864622639	0.192	0.205	1	"OPC"	"ADA2"	"GBM"
"ZDHHC123"	0.540814040310798	-0.0303583812479057	0.197	0.171	1	"OPC"	"ZDHHC12"	"GBM"
"LINC006673"	0.541605469517096	0.109125335382627	0.135	0.119	1	"OPC"	"LINC00667"	"GBM"
"CCDC28A2"	0.541942289426888	0.0633361161114495	0.17	0.152	1	"OPC"	"CCDC28A"	"GBM"
"RBM63"	0.541943805675819	0.0446828215990175	0.349	0.32	1	"OPC"	"RBM6"	"GBM"
"PBX23"	0.542153309563398	0.0123601110331573	0.122	0.107	1	"OPC"	"PBX2"	"GBM"
"VBP13"	0.542302861461504	-0.0954351137809474	0.218	0.231	1	"OPC"	"VBP1"	"GBM"
"PPIF3"	0.542355119241066	-0.0102042034355441	0.231	0.21	1	"OPC"	"PPIF"	"GBM"
"AIFM13"	0.542414875521065	-0.0276088788470557	0.118	0.101	1	"OPC"	"AIFM1"	"GBM"
"LSM14"	0.54273511980791	-0.0204869452353472	0.262	0.234	1	"OPC"	"LSM1"	"GBM"
"TXN4"	0.542796642535732	0.0527737633047312	0.59	0.535	1	"OPC"	"TXN"	"GBM"
"ZCCHC103"	0.542826197719409	-0.0571444566632724	0.197	0.171	1	"OPC"	"ZCCHC10"	"GBM"
"SNRPD23"	0.543223829128996	0.0505102574644622	0.734	0.699	1	"OPC"	"SNRPD2"	"GBM"
"PTPMT12"	0.543260169186256	-0.0238022505081133	0.105	0.089	1	"OPC"	"PTPMT1"	"GBM"
"ILF3-DT2"	0.543511690113059	-0.0593127904790455	0.227	0.241	1	"OPC"	"ILF3-DT"	"GBM"
"SUZ123"	0.543689871421384	-0.0796847510153362	0.328	0.344	1	"OPC"	"SUZ12"	"GBM"
"JOSD13"	0.544161864489215	-0.148041543606872	0.415	0.409	1	"OPC"	"JOSD1"	"GBM"
"MITD13"	0.544394745988427	-0.126220412579459	0.166	0.18	1	"OPC"	"MITD1"	"GBM"
"POP42"	0.544510117301503	-0.101492231264898	0.175	0.191	1	"OPC"	"POP4"	"GBM"
"WBP23"	0.544973481064389	-0.00822489572975238	0.258	0.236	1	"OPC"	"WBP2"	"GBM"
"COMMD43"	0.54505073072683	0.0166523892545973	0.205	0.187	1	"OPC"	"COMMD4"	"GBM"
"NLRP33"	0.546138538404974	-0.185644707422023	0.162	0.175	1	"OPC"	"NLRP3"	"GBM"
"PCM13"	0.546240819535181	0.0898150362297241	0.568	0.537	1	"OPC"	"PCM1"	"GBM"
"C3orf583"	0.546573259021261	-0.0312710405766422	0.183	0.198	1	"OPC"	"C3orf58"	"GBM"
"IRF2BPL3"	0.546596823903046	0.0443956683600232	0.197	0.175	1	"OPC"	"IRF2BPL"	"GBM"
"ANXA23"	0.547148955568979	0.0705558029099065	0.546	0.498	1	"OPC"	"ANXA2"	"GBM"
"TRMT1123"	0.548466266737629	-0.0143583324581615	0.646	0.586	1	"OPC"	"TRMT112"	"GBM"
"TTC7A2"	0.548578321033101	0.0310786732056749	0.14	0.122	1	"OPC"	"TTC7A"	"GBM"
"THAP72"	0.548718405380747	-0.0299348436966466	0.118	0.101	1	"OPC"	"THAP7"	"GBM"
"GPATCH83"	0.54879219512689	0.00447613746283704	0.367	0.339	1	"OPC"	"GPATCH8"	"GBM"
"COX7C3"	0.548919140434617	0.0173073097531944	0.9	0.876	1	"OPC"	"COX7C"	"GBM"
"IDH23"	0.549387326871128	-0.0780321534027693	0.384	0.35	1	"OPC"	"IDH2"	"GBM"
"CCDC85B3"	0.549438315556681	-0.0213696906867658	0.511	0.462	1	"OPC"	"CCDC85B"	"GBM"
"PHB23"	0.549623224578411	-0.0747525487088678	0.336	0.301	1	"OPC"	"PHB2"	"GBM"
"SSR33"	0.549720296886705	-0.144071689368383	0.45	0.43	1	"OPC"	"SSR3"	"GBM"
"CCR13"	0.550651880830478	0.0831473123463706	0.148	0.133	1	"OPC"	"CCR1"	"GBM"
"NAA503"	0.550670213361162	-0.027835954678786	0.354	0.315	1	"OPC"	"NAA50"	"GBM"
"CD933"	0.551269449134001	-0.164125532494113	0.227	0.236	1	"OPC"	"CD93"	"GBM"
"ACP13"	0.55163525980112	-0.101646535819572	0.314	0.325	1	"OPC"	"ACP1"	"GBM"
"HMGN33"	0.551920133474558	-0.00312331637488095	0.362	0.325	1	"OPC"	"HMGN3"	"GBM"
"FAM192A3"	0.552225398298535	-0.239356591221273	0.197	0.199	1	"OPC"	"FAM192A"	"GBM"
"GTPBP63"	0.553044348282869	0.0481137664708166	0.214	0.194	1	"OPC"	"GTPBP6"	"GBM"
"ITFG22"	0.553059723091148	0.0378972435010065	0.109	0.126	1	"OPC"	"ITFG2"	"GBM"
"LGALS3BP3"	0.55346129209653	-0.0584418970366637	0.122	0.136	1	"OPC"	"LGALS3BP"	"GBM"
"ZC3H7A3"	0.55347538307962	-0.161167759392427	0.214	0.227	1	"OPC"	"ZC3H7A"	"GBM"
"YDJC2"	0.553509640770133	0.0327641822544416	0.105	0.089	1	"OPC"	"YDJC"	"GBM"
"YPEL53"	0.553593594554703	0.0273663501284953	0.729	0.654	1	"OPC"	"YPEL5"	"GBM"
"ANKRD123"	0.553867496266462	-0.0212744642332936	0.651	0.663	1	"OPC"	"ANKRD12"	"GBM"
"TMEM1413"	0.554336434048718	-0.0215556465769465	0.214	0.192	1	"OPC"	"TMEM141"	"GBM"
"PPP2R2B"	0.55449745768864	-0.179806601672714	0.118	0.129	1	"OPC"	"PPP2R2B"	"GBM"
"SLC35A42"	0.554975437547024	0.0455075098374665	0.1	0.087	1	"OPC"	"SLC35A4"	"GBM"
"CEBPG3"	0.55603934055287	0.216904851009328	0.166	0.156	1	"OPC"	"CEBPG"	"GBM"
"ITGAM3"	0.556803768576464	-0.0344054455586502	0.192	0.17	1	"OPC"	"ITGAM"	"GBM"
"IDH13"	0.557078928808097	-0.0660418859323403	0.188	0.168	1	"OPC"	"IDH1"	"GBM"
"HIPK33"	0.558328760931002	-0.00964073089450712	0.227	0.203	1	"OPC"	"HIPK3"	"GBM"
"SLC11A23"	0.558331612338194	0.0126569603755471	0.118	0.135	1	"OPC"	"SLC11A2"	"GBM"
"ATP5F1B3"	0.559205757739273	0.119533814713843	0.563	0.544	1	"OPC"	"ATP5F1B"	"GBM"
"METTL233"	0.56033452694003	-0.141254375583034	0.245	0.252	1	"OPC"	"METTL23"	"GBM"
"USP253"	0.5603492915265	-0.15940815330314	0.135	0.149	1	"OPC"	"USP25"	"GBM"
"CAT3"	0.560394455007806	0.0239341946385704	0.231	0.21	1	"OPC"	"CAT"	"GBM"
"UBQLN22"	0.560681824435216	-0.0787626399681205	0.127	0.108	1	"OPC"	"UBQLN2"	"GBM"
"SEC61G3"	0.561264004990404	0.00246507433784782	0.541	0.549	1	"OPC"	"SEC61G"	"GBM"
"VPS283"	0.561469916316083	0.0583867907595252	0.55	0.517	1	"OPC"	"VPS28"	"GBM"
"MDM43"	0.561815707018761	0.0399165995234581	0.275	0.255	1	"OPC"	"MDM4"	"GBM"
"ST3GAL52"	0.561883296761293	0.0147065189306907	0.24	0.217	1	"OPC"	"ST3GAL5"	"GBM"
"AFTPH3"	0.561896923420123	-0.0734668498285608	0.205	0.219	1	"OPC"	"AFTPH"	"GBM"
"CHMP1B3"	0.562103673420538	0.00839714383302281	0.45	0.467	1	"OPC"	"CHMP1B"	"GBM"
"NRBF23"	0.563112800322584	-0.0817853820236235	0.258	0.273	1	"OPC"	"NRBF2"	"GBM"
"ABCD43"	0.563286426214429	-0.00909532600744772	0.122	0.107	1	"OPC"	"ABCD4"	"GBM"
"COX6B13"	0.563399343094224	0.0129255288696939	0.747	0.722	1	"OPC"	"COX6B1"	"GBM"
"EIF3J3"	0.563408555310046	-0.0211888605278725	0.428	0.449	1	"OPC"	"EIF3J"	"GBM"
"HBEGF3"	0.563518642981402	-0.0121874550689953	0.218	0.24	1	"OPC"	"HBEGF"	"GBM"
"CCDC932"	0.563916526066553	-0.100184621345068	0.153	0.133	1	"OPC"	"CCDC93"	"GBM"
"ZSCAN16-AS13"	0.564040456163039	-0.153762042764132	0.236	0.205	1	"OPC"	"ZSCAN16-AS1"	"GBM"
"BAD3"	0.564122781892718	-0.0301504457027874	0.144	0.157	1	"OPC"	"BAD"	"GBM"
"SNF83"	0.564426556320331	-0.0738154201823582	0.341	0.299	1	"OPC"	"SNF8"	"GBM"
"MORC33"	0.564437255608353	-0.0467553576439915	0.279	0.247	1	"OPC"	"MORC3"	"GBM"
"SNW13"	0.564545205997885	-0.0976369050167276	0.389	0.392	1	"OPC"	"SNW1"	"GBM"
"ESCO13"	0.56511678727591	-0.122917334681402	0.166	0.178	1	"OPC"	"ESCO1"	"GBM"
"PHF82"	0.565208906701648	-0.0659517233162453	0.105	0.089	1	"OPC"	"PHF8"	"GBM"
"STAT13"	0.565327154099194	0.0414742306155564	0.397	0.364	1	"OPC"	"STAT1"	"GBM"
"ANXA43"	0.565889397055643	-0.0512823795548121	0.148	0.163	1	"OPC"	"ANXA4"	"GBM"
"RILPL23"	0.566014739713984	-0.0776753639606085	0.428	0.432	1	"OPC"	"RILPL2"	"GBM"
"LRCH42"	0.566192854519599	-0.0571657924308457	0.231	0.205	1	"OPC"	"LRCH4"	"GBM"
"RFX12"	0.566747973125628	-0.080271122508464	0.114	0.128	1	"OPC"	"RFX1"	"GBM"
"ATP6V0A13"	0.566888628394686	0.00707197195067882	0.127	0.112	1	"OPC"	"ATP6V0A1"	"GBM"
"PTMS3"	0.56689397527678	0.0573321063157666	0.345	0.322	1	"OPC"	"PTMS"	"GBM"
"TBPL11"	0.567383531462764	-0.0458083359339518	0.109	0.124	1	"OPC"	"TBPL1"	"GBM"
"PSMA62"	0.567780521656863	0.206410652131281	0.109	0.096	1	"OPC"	"PSMA6"	"GBM"
"CNOT93"	0.568015296043281	0.0764254341434983	0.153	0.136	1	"OPC"	"CNOT9"	"GBM"
"UBXN63"	0.568253282470053	-0.0726202207687707	0.131	0.114	1	"OPC"	"UBXN6"	"GBM"
"PLEKHA23"	0.568385004355295	-0.0667244097501785	0.328	0.337	1	"OPC"	"PLEKHA2"	"GBM"
"NR4A33"	0.568550198056925	-0.134007675108383	0.467	0.469	1	"OPC"	"NR4A3"	"GBM"
"EZH12"	0.568865611964082	-0.0949876814735133	0.109	0.122	1	"OPC"	"EZH1"	"GBM"
"AC016831.53"	0.56897898347134	-0.059183370580784	0.389	0.346	1	"OPC"	"AC016831.5"	"GBM"
"CWF19L23"	0.569437177155393	-0.119546967674344	0.262	0.278	1	"OPC"	"CWF19L2"	"GBM"
"DCUN1D13"	0.569694634159476	-0.222903037419212	0.17	0.178	1	"OPC"	"DCUN1D1"	"GBM"
"TMEM2053"	0.569778283470072	-0.00517332563444928	0.166	0.149	1	"OPC"	"TMEM205"	"GBM"
"POC1B2"	0.570461984496358	-0.00127720501027023	0.109	0.094	1	"OPC"	"POC1B"	"GBM"
"CCNL13"	0.570715633118285	-0.106896044968115	0.773	0.733	1	"OPC"	"CCNL1"	"GBM"
"UBE2E23"	0.571049355104267	-0.0316424220553503	0.1	0.115	1	"OPC"	"UBE2E2"	"GBM"
"PTGDR"	0.571098222244684	-0.0154687195475333	0.1	0.086	1	"OPC"	"PTGDR"	"GBM"
"YBX33"	0.571163566548426	-0.00778856183892307	0.328	0.346	1	"OPC"	"YBX3"	"GBM"
"CCT73"	0.571469107774479	-0.043723625570135	0.349	0.313	1	"OPC"	"CCT7"	"GBM"
"HSPB113"	0.571499658049836	-0.228296848247293	0.354	0.353	1	"OPC"	"HSPB11"	"GBM"
"WHAMM2"	0.571806633058305	0.0550944157663589	0.153	0.136	1	"OPC"	"WHAMM"	"GBM"
"LRRFIP23"	0.572310812891008	-0.00302344719528497	0.157	0.14	1	"OPC"	"LRRFIP2"	"GBM"
"VSIG43"	0.572569690626805	0.0265879531707527	0.349	0.371	1	"OPC"	"VSIG4"	"GBM"
"ARAP23"	0.5725782622453	0.0388601741886225	0.384	0.355	1	"OPC"	"ARAP2"	"GBM"
"KRT103"	0.573013768742782	0.039816331020148	0.528	0.488	1	"OPC"	"KRT10"	"GBM"
"FUBP33"	0.573030191160747	-0.0559974890563126	0.14	0.15	1	"OPC"	"FUBP3"	"GBM"
"MRPL133"	0.57325533089206	0.021556992575846	0.214	0.196	1	"OPC"	"MRPL13"	"GBM"
"NUTM2A-AS12"	0.573517633606942	-0.118702932444752	0.092	0.103	1	"OPC"	"NUTM2A-AS1"	"GBM"
"PARP143"	0.573598233246112	-0.00982063585113235	0.41	0.362	1	"OPC"	"PARP14"	"GBM"
"ADAM103"	0.573692502607971	-0.110137718520634	0.293	0.306	1	"OPC"	"ADAM10"	"GBM"
"PRKRA3"	0.573775716606988	-0.0890127513275025	0.127	0.138	1	"OPC"	"PRKRA"	"GBM"
"HDAC23"	0.573966635299708	0.149874609382136	0.205	0.189	1	"OPC"	"HDAC2"	"GBM"
"EID22"	0.574194081547341	-0.0729428731122949	0.144	0.124	1	"OPC"	"EID2"	"GBM"
"LAS1L2"	0.574304607501223	0.0813430414634733	0.131	0.115	1	"OPC"	"LAS1L"	"GBM"
"R3HDM23"	0.574460592109227	-0.167642949446543	0.306	0.309	1	"OPC"	"R3HDM2"	"GBM"
"RC3H23"	0.574673008824156	0.0276455964963916	0.183	0.168	1	"OPC"	"RC3H2"	"GBM"
"MLLT103"	0.575162691544543	0.0250598157249616	0.201	0.178	1	"OPC"	"MLLT10"	"GBM"
"MRPL26"	0.575405312748931	-0.00864079523160627	0.127	0.11	1	"OPC"	"MRPL2"	"GBM"
"SLC38A103"	0.575801885228978	-0.0673946749566312	0.197	0.177	1	"OPC"	"SLC38A10"	"GBM"
"PDE4DIP3"	0.575919974911264	-0.109627903133664	0.223	0.233	1	"OPC"	"PDE4DIP"	"GBM"
"UBE2G23"	0.57607153461449	0.00402111294424501	0.297	0.267	1	"OPC"	"UBE2G2"	"GBM"
"ASH2L3"	0.576423150557251	-0.0379582682007118	0.114	0.098	1	"OPC"	"ASH2L"	"GBM"
"PFKFB33"	0.576537252675522	-0.0632880616241673	0.284	0.29	1	"OPC"	"PFKFB3"	"GBM"
"ZNF7213"	0.577592640114024	0.0451607042838336	0.192	0.173	1	"OPC"	"ZNF721"	"GBM"
"KIAA11433"	0.577668317225024	-0.130945284896852	0.148	0.159	1	"OPC"	"KIAA1143"	"GBM"
"GALT2"	0.577984815653483	-0.0318940997645309	0.131	0.115	1	"OPC"	"GALT"	"GBM"
"RPIA2"	0.578135685632822	-0.0881035197127907	0.122	0.135	1	"OPC"	"RPIA"	"GBM"
"ZCCHC173"	0.578368546496891	0.0145539153635628	0.236	0.215	1	"OPC"	"ZCCHC17"	"GBM"
"NAA162"	0.578462601205074	-0.177171774406393	0.118	0.128	1	"OPC"	"NAA16"	"GBM"
"INO80D3"	0.578576709460169	-0.0672290003932082	0.179	0.189	1	"OPC"	"INO80D"	"GBM"
"ATP6AP13"	0.579559007039568	-0.148185486924296	0.271	0.274	1	"OPC"	"ATP6AP1"	"GBM"
"GRSF13"	0.579651798057092	-0.186531517830616	0.205	0.213	1	"OPC"	"GRSF1"	"GBM"
"OXNAD1"	0.580138326389256	-0.142540689581258	0.205	0.213	1	"OPC"	"OXNAD1"	"GBM"
"ADA1"	0.58083867362087	-0.0739862246115792	0.092	0.103	1	"OPC"	"ADA"	"GBM"
"AC058791.13"	0.581060395033308	-0.0395939047589673	0.336	0.337	1	"OPC"	"AC058791.1"	"GBM"
"NOL83"	0.58113316957758	0.0243610704528719	0.175	0.191	1	"OPC"	"NOL8"	"GBM"
"TUBA1A3"	0.58223464903554	-0.150327382145451	0.476	0.481	1	"OPC"	"TUBA1A"	"GBM"
"IPO93"	0.582622114468691	-0.105764177949352	0.114	0.126	1	"OPC"	"IPO9"	"GBM"
"RRM13"	0.582753302841779	-0.200043539679422	0.135	0.145	1	"OPC"	"RRM1"	"GBM"
"PPP4R23"	0.583270926539018	-0.0437016785145532	0.301	0.273	1	"OPC"	"PPP4R2"	"GBM"
"KLHL53"	0.584129901506081	-0.0253131370925411	0.162	0.145	1	"OPC"	"KLHL5"	"GBM"
"SUGP23"	0.584215519989715	-0.133888116661919	0.175	0.184	1	"OPC"	"SUGP2"	"GBM"
"NCOA62"	0.584312193802078	-0.0149409198121623	0.118	0.133	1	"OPC"	"NCOA6"	"GBM"
"ARMC13"	0.584531865982583	-0.132925233842812	0.135	0.147	1	"OPC"	"ARMC1"	"GBM"
"VCPIP13"	0.584611569824897	-0.112877924094279	0.166	0.178	1	"OPC"	"VCPIP1"	"GBM"
"GTF2F23"	0.58503703011462	-0.0824704764401564	0.179	0.157	1	"OPC"	"GTF2F2"	"GBM"
"PHACTR43"	0.58525651119032	-0.0808224000777095	0.236	0.245	1	"OPC"	"PHACTR4"	"GBM"
"BTN3A32"	0.585554130593531	0.0370476254442532	0.153	0.136	1	"OPC"	"BTN3A3"	"GBM"
"POMP3"	0.585808497336507	0.0217100010508706	0.624	0.6	1	"OPC"	"POMP"	"GBM"
"CHMP4A3"	0.58612658177624	0.0760102680669497	0.437	0.409	1	"OPC"	"CHMP4A"	"GBM"
"PRDX13"	0.586154158818204	0.145623643287551	0.598	0.586	1	"OPC"	"PRDX1"	"GBM"
"UTRN3"	0.586169563495888	-0.0331482943613515	0.528	0.47	1	"OPC"	"UTRN"	"GBM"
"TLR12"	0.586614839883156	0.00661391427669844	0.131	0.115	1	"OPC"	"TLR1"	"GBM"
"LEPROTL13"	0.587596847656389	0.0735262067738576	0.585	0.559	1	"OPC"	"LEPROTL1"	"GBM"
"PRH12"	0.587848299600811	-0.123636627744625	0.127	0.108	1	"OPC"	"PRH1"	"GBM"
"PANK23"	0.588032801867834	-0.0886619657506678	0.148	0.163	1	"OPC"	"PANK2"	"GBM"
"RYBP3"	0.588186477120705	0.184730833770196	0.24	0.226	1	"OPC"	"RYBP"	"GBM"
"TCEA13"	0.588752285553206	0.0888683621499577	0.537	0.503	1	"OPC"	"TCEA1"	"GBM"
"IKBKG2"	0.58876770299777	-0.000900886962315495	0.135	0.121	1	"OPC"	"IKBKG"	"GBM"
"PWP13"	0.588908242341798	-0.11825625418086	0.214	0.227	1	"OPC"	"PWP1"	"GBM"
"MCOLN13"	0.588995978584923	-0.127396328873282	0.105	0.115	1	"OPC"	"MCOLN1"	"GBM"
"TLK23"	0.589052714330356	0.0547997896471866	0.223	0.205	1	"OPC"	"TLK2"	"GBM"
"PSME13"	0.58924388324712	-0.0443928578900401	0.769	0.757	1	"OPC"	"PSME1"	"GBM"
"ETV63"	0.590723662126293	-0.0984379664065413	0.179	0.189	1	"OPC"	"ETV6"	"GBM"
"RAN3"	0.590808694781557	0.0409269627913535	0.655	0.624	1	"OPC"	"RAN"	"GBM"
"PKNOX12"	0.590958200176451	0.0352922466611943	0.118	0.103	1	"OPC"	"PKNOX1"	"GBM"
"PAFAH1B23"	0.591264837295247	0.00633521130217873	0.223	0.201	1	"OPC"	"PAFAH1B2"	"GBM"
"UBE2D13"	0.591544604618744	-0.109428463196757	0.205	0.213	1	"OPC"	"UBE2D1"	"GBM"
"ATPAF13"	0.591827196781477	-0.0850120361910474	0.1	0.11	1	"OPC"	"ATPAF1"	"GBM"
"MLXIP3"	0.591915797441284	-0.0888704688507786	0.183	0.194	1	"OPC"	"MLXIP"	"GBM"
"SNRPD33"	0.591924023753618	-0.0619797845408496	0.528	0.481	1	"OPC"	"SNRPD3"	"GBM"
"ZNF243"	0.592070703112562	0.0507717131373285	0.24	0.22	1	"OPC"	"ZNF24"	"GBM"
"AP1S13"	0.592122696644565	-0.0753207612354215	0.144	0.128	1	"OPC"	"AP1S1"	"GBM"
"CDK5RAP11"	0.59223829285904	0.0472585160839638	0.109	0.096	1	"OPC"	"CDK5RAP1"	"GBM"
"TAF1B2"	0.593090744940606	0.00853235821512022	0.127	0.112	1	"OPC"	"TAF1B"	"GBM"
"GGNBP23"	0.593112043246445	-0.0619220100268874	0.445	0.437	1	"OPC"	"GGNBP2"	"GBM"
"RNF412"	0.593361904348159	0.0801803171096536	0.105	0.093	1	"OPC"	"RNF41"	"GBM"
"TSNAX3"	0.594303072392415	0.00811554210151211	0.227	0.203	1	"OPC"	"TSNAX"	"GBM"
"DAP4"	0.594437043946785	-0.129794106911379	0.166	0.175	1	"OPC"	"DAP"	"GBM"
"AHR3"	0.594916724797622	-0.153523529626097	0.183	0.196	1	"OPC"	"AHR"	"GBM"
"C15orf403"	0.595251201904309	0.0821500516251352	0.157	0.14	1	"OPC"	"C15orf40"	"GBM"
"RNASET23"	0.595463657786117	-0.0307395143708331	0.651	0.605	1	"OPC"	"RNASET2"	"GBM"
"NDUFB43"	0.595574462333005	-0.0242570989270692	0.528	0.476	1	"OPC"	"NDUFB4"	"GBM"
"MRPS92"	0.595862251339097	-0.00822691991082114	0.114	0.1	1	"OPC"	"MRPS9"	"GBM"
"LSM33"	0.59603156627293	0.00969716027383405	0.397	0.362	1	"OPC"	"LSM3"	"GBM"
"DNPH13"	0.596430644207131	-0.0781732283803058	0.218	0.234	1	"OPC"	"DNPH1"	"GBM"
"SUPV3L12"	0.596540733710467	0.0108290303136914	0.122	0.11	1	"OPC"	"SUPV3L1"	"GBM"
"MRPS143"	0.596740965573979	-0.053460709049086	0.131	0.114	1	"OPC"	"MRPS14"	"GBM"
"HAGH3"	0.59690112496602	-0.133977257515526	0.175	0.184	1	"OPC"	"HAGH"	"GBM"
"MARCH73"	0.597050269070461	-0.142888494845076	0.332	0.33	1	"OPC"	"MARCH7"	"GBM"
"FAM193A2"	0.597125827651002	-0.0545654148152611	0.162	0.143	1	"OPC"	"FAM193A"	"GBM"
"MVB12A3"	0.597290130211633	-0.0201501058633471	0.144	0.128	1	"OPC"	"MVB12A"	"GBM"
"PGRMC13"	0.597353992259616	-0.0600149676611886	0.157	0.138	1	"OPC"	"PGRMC1"	"GBM"
"RECQL3"	0.597654904492095	-0.133662639844491	0.319	0.315	1	"OPC"	"RECQL"	"GBM"
"RBL12"	0.598089096115548	-0.0193936008887372	0.092	0.103	1	"OPC"	"RBL1"	"GBM"
"STK162"	0.598098758903977	-0.0534124014718373	0.114	0.098	1	"OPC"	"STK16"	"GBM"
"REST3"	0.598224249360097	0.0535692979286617	0.358	0.327	1	"OPC"	"REST"	"GBM"
"PDCL4"	0.598251705779665	0.143192026974351	0.144	0.131	1	"OPC"	"PDCL"	"GBM"
"ARHGAP213"	0.598295234395221	0.0299069513257385	0.227	0.208	1	"OPC"	"ARHGAP21"	"GBM"
"SEC31A3"	0.598520745569781	-0.0409260822706707	0.332	0.344	1	"OPC"	"SEC31A"	"GBM"
"UVSSA2"	0.598522639867254	-0.0161735928149389	0.114	0.1	1	"OPC"	"UVSSA"	"GBM"
"INO803"	0.598677074981709	0.0133787626165426	0.153	0.136	1	"OPC"	"INO80"	"GBM"
"REXO42"	0.599079938040508	-0.0441275040935727	0.166	0.178	1	"OPC"	"REXO4"	"GBM"
"ATXN23"	0.599363889841269	0.0605548139634079	0.236	0.217	1	"OPC"	"ATXN2"	"GBM"
"PPM1K2"	0.599751818006727	-0.204773170960157	0.262	0.262	1	"OPC"	"PPM1K"	"GBM"
"CLCN73"	0.599835707701317	-0.088653295570738	0.109	0.093	1	"OPC"	"CLCN7"	"GBM"
"STK38L3"	0.59995155297184	-0.0533012141289597	0.144	0.157	1	"OPC"	"STK38L"	"GBM"
"LTN13"	0.600013041303221	-0.0952275040569388	0.157	0.17	1	"OPC"	"LTN1"	"GBM"
"ORC42"	0.600798289410316	0.0456885778708351	0.109	0.096	1	"OPC"	"ORC4"	"GBM"
"ARPC43"	0.600862754697623	-0.010659344901248	0.528	0.53	1	"OPC"	"ARPC4"	"GBM"
"INPP4B"	0.600879212793468	-0.00142312015392876	0.201	0.212	1	"OPC"	"INPP4B"	"GBM"
"MED110"	0.601278988429258	0.0388603272240314	0.122	0.136	1	"OPC"	"MED1"	"GBM"
"STAT5B3"	0.601492197184873	-0.0921637216389776	0.14	0.152	1	"OPC"	"STAT5B"	"GBM"
"ATG4C2"	0.601552731336106	0.013249339619563	0.105	0.091	1	"OPC"	"ATG4C"	"GBM"
"PSMD92"	0.601665784514379	0.0152896600182085	0.135	0.119	1	"OPC"	"PSMD9"	"GBM"
"SRSF63"	0.601897616279679	0.0574847125259832	0.345	0.309	1	"OPC"	"SRSF6"	"GBM"
"TCOF13"	0.60215815476973	-0.156702023943136	0.223	0.227	1	"OPC"	"TCOF1"	"GBM"
"ARFGAP23"	0.602204798406475	-0.00400728852618992	0.227	0.201	1	"OPC"	"ARFGAP2"	"GBM"
"MRPL39"	0.602889155052771	-0.0616909586962612	0.24	0.255	1	"OPC"	"MRPL3"	"GBM"
"DOCK83"	0.603087977777388	0.0980386932947785	0.611	0.563	1	"OPC"	"DOCK8"	"GBM"
"KAT2B2"	0.604879201783166	0.0236338484359556	0.144	0.128	1	"OPC"	"KAT2B"	"GBM"
"MRPL462"	0.605108064423921	-0.117545485999014	0.092	0.101	1	"OPC"	"MRPL46"	"GBM"
"C5orf153"	0.605463746576219	-0.0350112724134828	0.122	0.108	1	"OPC"	"C5orf15"	"GBM"
"CD683"	0.605852243332835	0.0743137541789798	0.419	0.406	1	"OPC"	"CD68"	"GBM"
"EIF2B52"	0.606249552498157	-0.0527743762789649	0.118	0.103	1	"OPC"	"EIF2B5"	"GBM"
"H2AFJ3"	0.606315350895529	-0.0645152058605171	0.336	0.344	1	"OPC"	"H2AFJ"	"GBM"
"MICAL12"	0.606605466036395	-0.0840444390723361	0.109	0.121	1	"OPC"	"MICAL1"	"GBM"
"ZNF2673"	0.606742026323854	0.149139396943402	0.24	0.227	1	"OPC"	"ZNF267"	"GBM"
"ATP5MG3"	0.607083235030715	-0.00837752355732446	0.86	0.862	1	"OPC"	"ATP5MG"	"GBM"
"NDUFA123"	0.60732699680588	-0.0955011715226231	0.467	0.451	1	"OPC"	"NDUFA12"	"GBM"
"TGFBI3"	0.60765708892668	-0.148815987008701	0.284	0.285	1	"OPC"	"TGFBI"	"GBM"
"NIPSNAP23"	0.608062003776239	-0.0212229660798374	0.236	0.212	1	"OPC"	"NIPSNAP2"	"GBM"
"EDRF12"	0.608296893260274	0.0271093050505208	0.127	0.114	1	"OPC"	"EDRF1"	"GBM"
"PDAP13"	0.608340315125573	-0.175365256330144	0.393	0.392	1	"OPC"	"PDAP1"	"GBM"
"ZNF922"	0.608893044314307	0.0236821929435264	0.17	0.154	1	"OPC"	"ZNF92"	"GBM"
"CALM33"	0.608923662496718	0.010088297567636	0.485	0.458	1	"OPC"	"CALM3"	"GBM"
"CYTH13"	0.609062881076581	-0.0644943619766072	0.406	0.413	1	"OPC"	"CYTH1"	"GBM"
"FBXO223"	0.609507482151702	-0.0261431986546	0.1	0.087	1	"OPC"	"FBXO22"	"GBM"
"RBCK13"	0.609998095235289	-0.147677252364017	0.328	0.33	1	"OPC"	"RBCK1"	"GBM"
"ARHGEF73"	0.610177005680282	0.00724921006472723	0.192	0.173	1	"OPC"	"ARHGEF7"	"GBM"
"CHERP2"	0.610238537850159	-0.00847215495639642	0.118	0.131	1	"OPC"	"CHERP"	"GBM"
"AGO33"	0.610388759737762	-0.0341529479682445	0.236	0.21	1	"OPC"	"AGO3"	"GBM"
