"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"SETD51"	0.459677535080561	-0.492699576056263	0.225	0.13	1	"Mig"	"SETD5"	"70-80"	"male"
"DAAM21"	0.461536400812343	-0.0156201961283899	0.152	0.087	1	"Mig"	"DAAM2"	"70-80"	"male"
"CDKAL11"	0.465194344314157	-1.04487267006737	0.188	0.217	1	"Mig"	"CDKAL1"	"70-80"	"male"
"IDS1"	0.465362970048649	-0.135135803357547	0.155	0.087	1	"Mig"	"IDS"	"70-80"	"male"
"SAMD121"	0.46536301555337	-0.249921715293573	0.155	0.087	1	"Mig"	"SAMD12"	"70-80"	"male"
"HERC11"	0.466721613861175	-0.267084354730823	0.152	0.087	1	"Mig"	"HERC1"	"70-80"	"male"
"WNK11"	0.46891980682649	-1.26665925550223	0.14	0.174	1	"Mig"	"WNK1"	"70-80"	"male"
"RERE1"	0.469581045758468	-0.122011768342463	0.212	0.13	1	"Mig"	"RERE"	"70-80"	"male"
"MARK31"	0.471154416194317	-1.34643720530273	0.142	0.174	1	"Mig"	"MARK3"	"70-80"	"male"
"PTPRG1"	0.472227429097184	-0.307784949322408	0.502	0.304	1	"Mig"	"PTPRG"	"70-80"	"male"
"GOLGA41"	0.472269484984802	-0.428631648637621	0.155	0.087	1	"Mig"	"GOLGA4"	"70-80"	"male"
"COL4A2"	0.473367957212691	-1.02029761650927	0.14	0.174	1	"Mig"	"COL4A2"	"70-80"	"male"
"DOCK6"	0.478619229772298	-0.243931204925276	0.15	0.087	1	"Mig"	"DOCK6"	"70-80"	"male"
"EIF4EBP2"	0.478878867641135	-1.46809806274328	0.098	0.13	1	"Mig"	"EIF4EBP2"	"70-80"	"male"
"ZFP36L11"	0.479189354664894	-0.95810123829727	0.138	0.174	1	"Mig"	"ZFP36L1"	"70-80"	"male"
"DENND2A"	0.479231954572036	-1.05436535969149	0.155	0.087	1	"Mig"	"DENND2A"	"70-80"	"male"
"BTNL9"	0.481278025031893	-0.0977208229976831	0.15	0.087	1	"Mig"	"BTNL9"	"70-80"	"male"
"PLEKHG11"	0.481409470314644	-0.0513472539546256	0.21	0.13	1	"Mig"	"PLEKHG1"	"70-80"	"male"
"TRIP121"	0.482470015969867	-0.246138105265562	0.152	0.087	1	"Mig"	"TRIP12"	"70-80"	"male"
"PTH1R"	0.482948762543695	-1.72423419383317	0.192	0.217	1	"Mig"	"PTH1R"	"70-80"	"male"
"ACTG11"	0.484506570094773	-0.279002978308052	0.215	0.13	1	"Mig"	"ACTG1"	"70-80"	"male"
"ARPP191"	0.485405681107411	0.0346614332010142	0.148	0.087	1	"Mig"	"ARPP19"	"70-80"	"male"
"SYT12"	0.485676778583243	-0.0830010320602694	0.212	0.13	1	"Mig"	"SYT1"	"70-80"	"male"
"CCDC85B"	0.486895249848498	-0.655963302981051	0.152	0.087	1	"Mig"	"CCDC85B"	"70-80"	"male"
"PKN21"	0.489000991122048	-0.992128941374983	0.095	0.13	1	"Mig"	"PKN2"	"70-80"	"male"
"TXNIP1"	0.494225623239244	-0.424010909033117	0.212	0.13	1	"Mig"	"TXNIP"	"70-80"	"male"
"DOCK41"	0.496245433765993	-1.11132859896894	0.142	0.174	1	"Mig"	"DOCK4"	"70-80"	"male"
"EXOC6"	0.500113860175638	-0.375886630865776	0.15	0.087	1	"Mig"	"EXOC6"	"70-80"	"male"
"KMT2E1"	0.502370239187255	-0.416658189792618	0.215	0.13	1	"Mig"	"KMT2E"	"70-80"	"male"
"SERPINB6"	0.505146295137011	-0.0401982383755501	0.145	0.087	1	"Mig"	"SERPINB6"	"70-80"	"male"
"CAMK1D1"	0.505566442147696	-0.424675422941583	0.15	0.087	1	"Mig"	"CAMK1D"	"70-80"	"male"
"PHLDB11"	0.506583365652153	-1.1753095055834	0.098	0.13	1	"Mig"	"PHLDB1"	"70-80"	"male"
"MTSS1"	0.507390900239685	-0.761973584873278	0.15	0.087	1	"Mig"	"MTSS1"	"70-80"	"male"
"FAM107A1"	0.510896782374735	-0.335189539740681	0.148	0.087	1	"Mig"	"FAM107A"	"70-80"	"male"
"RNMT"	0.511051640960324	-1.17716916950359	0.1	0.13	1	"Mig"	"RNMT"	"70-80"	"male"
"DACH1"	0.512744160875073	-0.411894211727021	0.148	0.087	1	"Mig"	"DACH1"	"70-80"	"male"
"PITPNM2"	0.515274278356759	-1.08537364594124	0.098	0.13	1	"Mig"	"PITPNM2"	"70-80"	"male"
"PLPP11"	0.516294854139588	-0.177525470013167	0.145	0.087	1	"Mig"	"PLPP1"	"70-80"	"male"
"TAX1BP1"	0.516294854139588	-0.244066201919218	0.145	0.087	1	"Mig"	"TAX1BP1"	"70-80"	"male"
"ELF21"	0.516344392111201	-0.428604215461343	0.212	0.13	1	"Mig"	"ELF2"	"70-80"	"male"
"DSE"	0.517229535404349	-0.0488447815373558	0.145	0.087	1	"Mig"	"DSE"	"70-80"	"male"
"NR2F2-AS1"	0.518003933855208	-0.443820952680387	0.272	0.174	1	"Mig"	"NR2F2-AS1"	"70-80"	"male"
"COL6A2"	0.518165272700696	-0.377336122720426	0.145	0.087	1	"Mig"	"COL6A2"	"70-80"	"male"
"ASAP11"	0.518581377910867	-0.348231441954074	0.275	0.174	1	"Mig"	"ASAP1"	"70-80"	"male"
"PTPRM1"	0.520294812288325	0.0799248741239569	0.322	0.217	1	"Mig"	"PTPRM"	"70-80"	"male"
"ATP9B1"	0.521861632964394	-1.22619607748918	0.1	0.13	1	"Mig"	"ATP9B"	"70-80"	"male"
"YBX3"	0.523900011804177	-0.83580002317712	0.148	0.087	1	"Mig"	"YBX3"	"70-80"	"male"
"PAQR81"	0.524037656869095	-1.20906420739724	0.1	0.13	1	"Mig"	"PAQR8"	"70-80"	"male"
"CAMTA11"	0.525235809703761	-0.308477066705757	0.205	0.13	1	"Mig"	"CAMTA1"	"70-80"	"male"
"PTGDS1"	0.52737221723538	0.241669815637406	0.382	0.261	1	"Mig"	"PTGDS"	"70-80"	"male"
"AHNAK"	0.527646092893754	-0.682395330846706	0.148	0.087	1	"Mig"	"AHNAK"	"70-80"	"male"
"PDZD21"	0.53000589349148	-0.287141546661119	0.335	0.217	1	"Mig"	"PDZD2"	"70-80"	"male"
"TOP1"	0.530593462222526	-1.02097444967909	0.1	0.13	1	"Mig"	"TOP1"	"70-80"	"male"
"CACNA1C1"	0.530817053788018	-0.858750414047415	0.278	0.174	1	"Mig"	"CACNA1C"	"70-80"	"male"
"VIM"	0.534136424705537	-0.263581619111026	0.142	0.087	1	"Mig"	"VIM"	"70-80"	"male"
"CLASP21"	0.534567207457143	-0.183425991576888	0.2	0.13	1	"Mig"	"CLASP2"	"70-80"	"male"
"PDE7B1"	0.534580109061684	-0.390091957798217	0.32	0.217	1	"Mig"	"PDE7B"	"70-80"	"male"
"EDF1"	0.534802672855623	-1.36219775240062	0.102	0.13	1	"Mig"	"EDF1"	"70-80"	"male"
"DLC11"	0.535241934692193	-0.476114996673704	0.507	0.478	1	"Mig"	"DLC1"	"70-80"	"male"
"BAZ2B1"	0.536738220993806	-0.409093714288912	0.205	0.13	1	"Mig"	"BAZ2B"	"70-80"	"male"
"TMEM2"	0.53680142085028	0.278374543710614	0.138	0.087	1	"Mig"	"TMEM2"	"70-80"	"male"
"PUM21"	0.538935067282708	-0.184994017938512	0.142	0.087	1	"Mig"	"PUM2"	"70-80"	"male"
"WASF21"	0.538968666798111	-0.554243144135993	0.145	0.087	1	"Mig"	"WASF2"	"70-80"	"male"
"SLC26A31"	0.540426891166627	-0.366627906605741	0.64	0.565	1	"Mig"	"SLC26A3"	"70-80"	"male"
"SLC38A2"	0.540880435787676	-0.405504177279392	0.145	0.087	1	"Mig"	"SLC38A2"	"70-80"	"male"
"PREX21"	0.541245665413551	-1.02128483830655	0.195	0.217	1	"Mig"	"PREX2"	"70-80"	"male"
"ETS2"	0.54260436312428	-1.01614109385606	0.148	0.174	1	"Mig"	"ETS2"	"70-80"	"male"
"PHKB1"	0.542795587576669	-0.515586451976663	0.145	0.087	1	"Mig"	"PHKB"	"70-80"	"male"
"RUFY31"	0.545750798218806	-1.08442438237372	0.102	0.13	1	"Mig"	"RUFY3"	"70-80"	"male"
"BLCAP"	0.545750798218806	-1.24244080349051	0.102	0.13	1	"Mig"	"BLCAP"	"70-80"	"male"
"CNTN4"	0.546657458309744	-0.446023139079716	0.142	0.087	1	"Mig"	"CNTN4"	"70-80"	"male"
"RFX31"	0.548596682241151	-0.350842302270954	0.142	0.087	1	"Mig"	"RFX3"	"70-80"	"male"
"HLA-A"	0.550695860183533	-0.340556345999415	0.202	0.13	1	"Mig"	"HLA-A"	"70-80"	"male"
"PDE1A1"	0.552485071473716	-0.563351381545497	0.142	0.087	1	"Mig"	"PDE1A"	"70-80"	"male"
"PICALM1"	0.553387457372877	-0.811308894124445	0.205	0.13	1	"Mig"	"PICALM"	"70-80"	"male"
"PLXDC21"	0.556386980254354	-0.556335829055353	0.142	0.087	1	"Mig"	"PLXDC2"	"70-80"	"male"
"ZBTB201"	0.557019453485516	-0.0464116029998469	0.47	0.304	1	"Mig"	"ZBTB20"	"70-80"	"male"
"SGIP11"	0.566655255048163	-0.816608072042448	0.2	0.13	1	"Mig"	"SGIP1"	"70-80"	"male"
"ZFHX31"	0.566781030015378	-0.486375071367458	0.202	0.13	1	"Mig"	"ZFHX3"	"70-80"	"male"
"RAPGEF1"	0.567322300705656	-0.632396550923776	0.14	0.087	1	"Mig"	"RAPGEF1"	"70-80"	"male"
"ENSA1"	0.568316388863848	-0.436292580809555	0.14	0.087	1	"Mig"	"ENSA"	"70-80"	"male"
"WWC2"	0.568316388863848	-0.421781244393469	0.14	0.087	1	"Mig"	"WWC2"	"70-80"	"male"
"PTPN91"	0.569097598708309	-0.891371450057168	0.102	0.13	1	"Mig"	"PTPN9"	"70-80"	"male"
"FRYL1"	0.570195864466825	-0.687387821512711	0.202	0.13	1	"Mig"	"FRYL"	"70-80"	"male"
"MGLL1"	0.57043093585086	-0.25286105170966	0.138	0.087	1	"Mig"	"MGLL"	"70-80"	"male"
"EHBP11"	0.572439989475674	-0.302618547131742	0.138	0.087	1	"Mig"	"EHBP1"	"70-80"	"male"
"LINC-PINT1"	0.573620444655705	-0.362392102444732	0.202	0.13	1	"Mig"	"LINC-PINT"	"70-80"	"male"
"PHACTR41"	0.574298126786349	-0.641195856169571	0.14	0.087	1	"Mig"	"PHACTR4"	"70-80"	"male"
"RAD51B1"	0.574571236598609	-0.066315877982432	0.135	0.087	1	"Mig"	"RAD51B"	"70-80"	"male"
"USP341"	0.575336367239946	-0.528265219365391	0.202	0.13	1	"Mig"	"USP34"	"70-80"	"male"
"TCF7L21"	0.576547495956328	-0.9738705782062	0.15	0.174	1	"Mig"	"TCF7L2"	"70-80"	"male"
"CCDC88A1"	0.578487227453945	-0.281761270318017	0.138	0.087	1	"Mig"	"CCDC88A"	"70-80"	"male"
"CCNL1"	0.579247420622215	-0.772765208528092	0.102	0.13	1	"Mig"	"CCNL1"	"70-80"	"male"
"BPTF1"	0.582319732804857	-0.639287342292878	0.14	0.087	1	"Mig"	"BPTF"	"70-80"	"male"
"GLIS31"	0.584467426529801	-1.39699489024902	0.108	0.13	1	"Mig"	"GLIS3"	"70-80"	"male"
"SERINC1"	0.584564326514232	-0.568089505871189	0.138	0.087	1	"Mig"	"SERINC1"	"70-80"	"male"
"NEBL1"	0.584608696347688	-0.22969699257089	0.258	0.174	1	"Mig"	"NEBL"	"70-80"	"male"
"APOE1"	0.584924018806722	0.0257774145335901	0.132	0.087	1	"Mig"	"APOE"	"70-80"	"male"
"UBE2K1"	0.587539409050775	-1.04559016140226	0.105	0.13	1	"Mig"	"UBE2K"	"70-80"	"male"
"PUM11"	0.588632109452781	-0.500051605418952	0.138	0.087	1	"Mig"	"PUM1"	"70-80"	"male"
"R3HDM11"	0.590916150623622	-0.273790116275246	0.135	0.087	1	"Mig"	"R3HDM1"	"70-80"	"male"
"FBXL201"	0.591174879234306	-1.32673122285485	0.108	0.13	1	"Mig"	"FBXL20"	"70-80"	"male"
"CASC15"	0.594758276797725	-0.787776463447851	0.138	0.087	1	"Mig"	"CASC15"	"70-80"	"male"
"SOX51"	0.594758276797725	-0.5041516460158	0.138	0.087	1	"Mig"	"SOX5"	"70-80"	"male"
"PCBP3"	0.595035550900372	-0.628543519429787	0.135	0.087	1	"Mig"	"PCBP3"	"70-80"	"male"
"NFIA1"	0.596995247075836	-0.442580298264303	0.265	0.174	1	"Mig"	"NFIA"	"70-80"	"male"
"EXOC6B1"	0.598573942288612	-0.434827886689023	0.265	0.174	1	"Mig"	"EXOC6B"	"70-80"	"male"
"PLXNA21"	0.599168013049381	-0.223170666908326	0.135	0.087	1	"Mig"	"PLXNA2"	"70-80"	"male"
"SIL11"	0.601239067802916	-0.382751818659313	0.135	0.087	1	"Mig"	"SIL1"	"70-80"	"male"
"PIP4K2A1"	0.601239109366015	-0.394341719313035	0.135	0.087	1	"Mig"	"PIP4K2A"	"70-80"	"male"
"HES4"	0.603196971105487	-0.505265761270007	0.195	0.13	1	"Mig"	"HES4"	"70-80"	"male"
"MAPK8IP31"	0.604694735428249	-1.10665771597305	0.108	0.13	1	"Mig"	"MAPK8IP3"	"70-80"	"male"
"APOLD1"	0.605105047982133	-0.351864841371354	0.248	0.174	1	"Mig"	"APOLD1"	"70-80"	"male"
"WSB11"	0.60690575447574	-0.464519004513289	0.262	0.174	1	"Mig"	"WSB1"	"70-80"	"male"
"HIF1A-AS2"	0.612128921559182	-0.42752723689888	0.195	0.13	1	"Mig"	"HIF1A-AS2"	"70-80"	"male"
"NCOA11"	0.613724227107852	-0.47689402904661	0.26	0.174	1	"Mig"	"NCOA1"	"70-80"	"male"
"SH3RF11"	0.613784254434359	-1.05172980734232	0.108	0.13	1	"Mig"	"SH3RF1"	"70-80"	"male"
"CRIP2"	0.61761902849575	-0.193436371362147	0.19	0.13	1	"Mig"	"CRIP2"	"70-80"	"male"
"OSMR"	0.618351515627886	-0.903761872503926	0.108	0.13	1	"Mig"	"OSMR"	"70-80"	"male"
"RBMS31"	0.618763561935175	-0.557358454196378	0.615	0.478	1	"Mig"	"RBMS3"	"70-80"	"male"
"MEG31"	0.618900409133882	-0.434717211101214	0.355	0.348	1	"Mig"	"MEG3"	"70-80"	"male"
"LRRFIP21"	0.619415706849386	-1.09976161695647	0.11	0.13	1	"Mig"	"LRRFIP2"	"70-80"	"male"
"PDE4D1"	0.621869987542331	-0.487984526759083	0.32	0.217	1	"Mig"	"PDE4D"	"70-80"	"male"
"GPC51"	0.62222057731821	-0.855736824138128	0.325	0.304	1	"Mig"	"GPC5"	"70-80"	"male"
"TSPYL1"	0.622587784525173	-0.4192403599881	0.132	0.087	1	"Mig"	"TSPYL1"	"70-80"	"male"
"MAP4K31"	0.622587824900129	-0.454066795479106	0.132	0.087	1	"Mig"	"MAP4K3"	"70-80"	"male"
"SETD21"	0.624710747403908	-1.04462655761599	0.132	0.087	1	"Mig"	"SETD2"	"70-80"	"male"
"RELL1"	0.6251617381601	-0.181906201854014	0.13	0.087	1	"Mig"	"RELL1"	"70-80"	"male"
"SON1"	0.625637724984794	-0.300753974013421	0.32	0.217	1	"Mig"	"SON"	"70-80"	"male"
"RASGEF1B1"	0.627925249904687	0.461693029921022	0.87	0.826	1	"Mig"	"RASGEF1B"	"70-80"	"male"
"DPYD"	0.628351895966525	-0.491338016307136	0.195	0.13	1	"Mig"	"DPYD"	"70-80"	"male"
"TPI11"	0.628467191524398	-0.489589226939541	0.192	0.13	1	"Mig"	"TPI1"	"70-80"	"male"
"ARPC1A"	0.630797398307006	-1.18110370902812	0.11	0.13	1	"Mig"	"ARPC1A"	"70-80"	"male"
"ACTN4"	0.631523599659203	-0.528872698608454	0.26	0.174	1	"Mig"	"ACTN4"	"70-80"	"male"
"MYH9"	0.63211549949427	-0.419078119394531	0.192	0.13	1	"Mig"	"MYH9"	"70-80"	"male"
"ELL2"	0.632141520445512	-0.871849661956519	0.108	0.13	1	"Mig"	"ELL2"	"70-80"	"male"
"SCARB1"	0.632232005626993	-0.399818102002965	0.19	0.13	1	"Mig"	"SCARB1"	"70-80"	"male"
"UBE2D31"	0.633040484669098	-0.938625522991068	0.158	0.174	1	"Mig"	"UBE2D3"	"70-80"	"male"
"SLC16A1"	0.634248949873019	-0.131423018853017	0.128	0.087	1	"Mig"	"SLC16A1"	"70-80"	"male"
"MYOF"	0.635372093428239	-0.523767496463337	0.132	0.087	1	"Mig"	"MYOF"	"70-80"	"male"
"EMCN"	0.637513510784505	-0.882911427263073	0.132	0.087	1	"Mig"	"EMCN"	"70-80"	"male"
"JAK1"	0.638071013954365	-0.412397796607142	0.13	0.087	1	"Mig"	"JAK1"	"70-80"	"male"
"RB1"	0.64009607271091	-1.20147756065051	0.162	0.174	1	"Mig"	"RB1"	"70-80"	"male"
"STAT31"	0.643023967768923	-1.22229922757387	0.162	0.174	1	"Mig"	"STAT3"	"70-80"	"male"
"NBL1"	0.646738830671404	-0.623246662377375	0.13	0.087	1	"Mig"	"NBL1"	"70-80"	"male"
"SOS11"	0.647165782704909	-0.402303842324306	0.188	0.13	1	"Mig"	"SOS1"	"70-80"	"male"
"DOCK9"	0.648404280566184	-0.391638786301336	0.318	0.217	1	"Mig"	"DOCK9"	"70-80"	"male"
"SLC24A21"	0.65034748492555	-0.802318023022303	0.11	0.13	1	"Mig"	"SLC24A2"	"70-80"	"male"
"SNAP251"	0.650606133071127	-0.692252689435154	0.21	0.217	1	"Mig"	"SNAP25"	"70-80"	"male"
"BCOR1"	0.651803737238741	-0.213175571623688	0.36	0.261	1	"Mig"	"BCOR"	"70-80"	"male"
"RP5-857K21.41"	0.65183095178786	-0.28434855239142	0.188	0.13	1	"Mig"	"RP5-857K21.4"	"70-80"	"male"
"POMP"	0.652223296959238	-1.29792401828693	0.112	0.13	1	"Mig"	"POMP"	"70-80"	"male"
"PRICKLE21"	0.65545492568884	-1.14302431862726	0.13	0.087	1	"Mig"	"PRICKLE2"	"70-80"	"male"
"LDB2"	0.656133416137541	-0.372399078919446	0.128	0.087	1	"Mig"	"LDB2"	"70-80"	"male"
"UBA52"	0.658338588782678	-0.411267238943662	0.128	0.087	1	"Mig"	"UBA52"	"70-80"	"male"
"ARHGEF101"	0.659011631306711	-0.0619198995328287	0.125	0.087	1	"Mig"	"ARHGEF10"	"70-80"	"male"
"SLCO4A1"	0.659146755613263	0.25851291202965	0.12	0.087	1	"Mig"	"SLCO4A1"	"70-80"	"male"
"AC073218.11"	0.659830712572948	-0.939105662481452	0.13	0.087	1	"Mig"	"AC073218.1"	"70-80"	"male"
"SQSTM11"	0.660124946995323	-0.227520221438019	0.125	0.087	1	"Mig"	"SQSTM1"	"70-80"	"male"
"KMT2C1"	0.660628829359878	-1.09785253523786	0.165	0.174	1	"Mig"	"KMT2C"	"70-80"	"male"
"YWHAB"	0.664971895939034	-0.403990806172243	0.128	0.087	1	"Mig"	"YWHAB"	"70-80"	"male"
"SORBS3"	0.666599290310702	-1.12369958304942	0.115	0.13	1	"Mig"	"SORBS3"	"70-80"	"male"
"SORT11"	0.668555174447089	-0.217877885087387	0.18	0.13	1	"Mig"	"SORT1"	"70-80"	"male"
"LSM14A1"	0.669408721339488	-0.531338945258966	0.128	0.087	1	"Mig"	"LSM14A"	"70-80"	"male"
"PPDPF"	0.669408758607366	-0.609004131792362	0.128	0.087	1	"Mig"	"PPDPF"	"70-80"	"male"
"GPX3"	0.671900657397375	-0.574323759786667	0.108	0.13	1	"Mig"	"GPX3"	"70-80"	"male"
"NTRK21"	0.672421076867563	-0.366657293925497	0.125	0.087	1	"Mig"	"NTRK2"	"70-80"	"male"
"CFL11"	0.675421584175048	-0.975361516588283	0.165	0.174	1	"Mig"	"CFL1"	"70-80"	"male"
"STOM"	0.676035306708419	-0.802387975264133	0.212	0.217	1	"Mig"	"STOM"	"70-80"	"male"
"DNM11"	0.676914466103735	-0.363923108823196	0.125	0.087	1	"Mig"	"DNM1"	"70-80"	"male"
"FAM172A1"	0.677403577933556	-1.00181849627816	0.165	0.174	1	"Mig"	"FAM172A"	"70-80"	"male"
"MAPK11"	0.678113351647493	-1.47327690357769	0.115	0.13	1	"Mig"	"MAPK1"	"70-80"	"male"
"ELOVL7"	0.680369852248533	-1.03961031263061	0.25	0.174	1	"Mig"	"ELOVL7"	"70-80"	"male"
"CYTH3"	0.680380829110559	-1.26904801416859	0.165	0.174	1	"Mig"	"CYTH3"	"70-80"	"male"
"CTD-2337A12.11"	0.681419310711665	-0.462685303876581	0.125	0.087	1	"Mig"	"CTD-2337A12.1"	"70-80"	"male"
"SF11"	0.681419347396086	-0.613771963726339	0.125	0.087	1	"Mig"	"SF1"	"70-80"	"male"
"SDCBP"	0.682267480183514	-0.23546882610997	0.122	0.087	1	"Mig"	"SDCBP"	"70-80"	"male"
"PFN1"	0.682267480183514	-0.207590007201051	0.122	0.087	1	"Mig"	"PFN1"	"70-80"	"male"
"RAB11B"	0.687379190510929	-1.06663659451518	0.115	0.13	1	"Mig"	"RAB11B"	"70-80"	"male"
"SVIL"	0.687530883688267	-1.10267360931177	0.218	0.217	1	"Mig"	"SVIL"	"70-80"	"male"
"URI11"	0.688197978110073	-0.541834409635688	0.125	0.087	1	"Mig"	"URI1"	"70-80"	"male"
"ANKRD441"	0.689782243841049	-0.33134086100013	0.18	0.13	1	"Mig"	"ANKRD44"	"70-80"	"male"
"SPARC"	0.690536880924619	-0.94765128405005	0.22	0.217	1	"Mig"	"SPARC"	"70-80"	"male"
"AC105402.41"	0.690598348995458	-0.790491087934104	0.162	0.174	1	"Mig"	"AC105402.4"	"70-80"	"male"
"CADPS21"	0.691358128173637	-0.709101421605095	0.182	0.13	1	"Mig"	"CADPS2"	"70-80"	"male"
"CDK131"	0.692303536692715	-1.26513086322975	0.117	0.13	1	"Mig"	"CDK13"	"70-80"	"male"
"MSN"	0.692730991838615	-0.989855500896011	0.125	0.087	1	"Mig"	"MSN"	"70-80"	"male"
"PRDX1"	0.693681124208118	-0.204350714926186	0.122	0.087	1	"Mig"	"PRDX1"	"70-80"	"male"
"BRD4"	0.695972282134246	-0.24565939416564	0.122	0.087	1	"Mig"	"BRD4"	"70-80"	"male"
"EPHA4"	0.696925308952721	-1.0853124520191	0.117	0.13	1	"Mig"	"EPHA4"	"70-80"	"male"
"CCSER11"	0.699414241137727	-0.486787937412738	0.122	0.087	1	"Mig"	"CCSER1"	"70-80"	"male"
"ACADVL1"	0.700563021600424	-0.522726906552867	0.122	0.087	1	"Mig"	"ACADVL"	"70-80"	"male"
"KAT6B1"	0.703878990505308	-1.16844146525579	0.117	0.13	1	"Mig"	"KAT6B"	"70-80"	"male"
"CRIM11"	0.705349775875157	-1.19000375074246	0.225	0.217	1	"Mig"	"CRIM1"	"70-80"	"male"
"MKL21"	0.706506627844013	-0.549972916357632	0.242	0.174	1	"Mig"	"MKL2"	"70-80"	"male"
"LEPR"	0.708528734207877	-1.11411020988277	0.117	0.13	1	"Mig"	"LEPR"	"70-80"	"male"
"COG51"	0.710931923937559	-0.688064468920574	0.122	0.087	1	"Mig"	"COG5"	"70-80"	"male"
"NOVA11"	0.712087413134491	-0.629874347333068	0.122	0.087	1	"Mig"	"NOVA1"	"70-80"	"male"
"DYRK1A1"	0.717860585770224	-1.07821858603213	0.117	0.13	1	"Mig"	"DYRK1A"	"70-80"	"male"
"CDC42BPA1"	0.721093310449779	-0.502677637328431	0.268	0.261	1	"Mig"	"CDC42BPA"	"70-80"	"male"
"GSN1"	0.725585579421612	-0.597019853284436	0.178	0.13	1	"Mig"	"GSN"	"70-80"	"male"
"KIAA09301"	0.7260606548198	-1.24765007708994	0.117	0.13	1	"Mig"	"KIAA0930"	"70-80"	"male"
"KIAA11091"	0.726639273149844	-0.255939602006862	0.172	0.13	1	"Mig"	"KIAA1109"	"70-80"	"male"
"SDK11"	0.72716763840678	-1.37934789712315	0.12	0.13	1	"Mig"	"SDK1"	"70-80"	"male"
"RASSF81"	0.72723465812672	-0.515639589945884	0.12	0.087	1	"Mig"	"RASSF8"	"70-80"	"male"
"ANKRD171"	0.729118222077779	-1.21511054506065	0.172	0.174	1	"Mig"	"ANKRD17"	"70-80"	"male"
"SNRNP701"	0.729497255043871	-1.03897930571223	0.12	0.13	1	"Mig"	"SNRNP70"	"70-80"	"male"
"PER1"	0.729584716181199	-0.543471700885136	0.12	0.087	1	"Mig"	"PER1"	"70-80"	"male"
"IL4R"	0.729641226820635	-0.419119084187261	0.115	0.13	1	"Mig"	"IL4R"	"70-80"	"male"
"IGFBP71"	0.729874928953794	-0.274707037216942	0.372	0.261	1	"Mig"	"IGFBP7"	"70-80"	"male"
"CAMK2N11"	0.731937250816009	-0.66109981367218	0.12	0.087	1	"Mig"	"CAMK2N1"	"70-80"	"male"
"TNRC6C1"	0.731937250816009	-0.616604230355032	0.12	0.087	1	"Mig"	"TNRC6C"	"70-80"	"male"
"GRM31"	0.732425180806227	-0.600155210162574	0.212	0.217	1	"Mig"	"GRM3"	"70-80"	"male"
"MAP1B1"	0.732961956731221	-1.0059709620246	0.18	0.13	1	"Mig"	"MAP1B"	"70-80"	"male"
"FNDC3A"	0.734292307778136	-0.619370703224603	0.12	0.087	1	"Mig"	"FNDC3A"	"70-80"	"male"
"LINC004861"	0.735403258097916	0.567099742254816	0.877	0.87	1	"Mig"	"LINC00486"	"70-80"	"male"
"PPIG"	0.73664986670006	-0.696865717577373	0.12	0.087	1	"Mig"	"PPIG"	"70-80"	"male"
"TMEM50B"	0.73664986670006	-0.668515990140694	0.12	0.087	1	"Mig"	"TMEM50B"	"70-80"	"male"
"IL6ST1"	0.737959924689033	-0.31244815744494	0.117	0.087	1	"Mig"	"IL6ST"	"70-80"	"male"
"TMTC21"	0.740190819952827	-1.30576362679924	0.12	0.087	1	"Mig"	"TMTC2"	"70-80"	"male"
"PLXDC1"	0.740342392224255	-0.318709930041081	0.117	0.087	1	"Mig"	"PLXDC1"	"70-80"	"male"
"PPP3CA1"	0.740756291138213	-0.609538123291242	0.24	0.174	1	"Mig"	"PPP3CA"	"70-80"	"male"
"CAMSAP21"	0.741372377156165	-0.988962438161855	0.12	0.087	1	"Mig"	"CAMSAP2"	"70-80"	"male"
"YWHAG1"	0.741372408600576	-0.688802057318788	0.12	0.087	1	"Mig"	"YWHAG"	"70-80"	"male"
"APBB2"	0.743574494326712	-0.544249932005927	0.298	0.217	1	"Mig"	"APBB2"	"70-80"	"male"
"ZFYVE28"	0.74511478593272	-0.520286035282401	0.117	0.087	1	"Mig"	"ZFYVE28"	"70-80"	"male"
"FOXO31"	0.745430635471521	-0.339488550125998	0.17	0.13	1	"Mig"	"FOXO3"	"70-80"	"male"
"SAT11"	0.746448283884666	-0.520694998718022	0.348	0.261	1	"Mig"	"SAT1"	"70-80"	"male"
"NHSL2"	0.747504638384007	-0.353150896255114	0.117	0.087	1	"Mig"	"NHSL2"	"70-80"	"male"
"HNRNPC"	0.748899147159156	-0.579505373377572	0.115	0.087	1	"Mig"	"HNRNPC"	"70-80"	"male"
"TMEM132C"	0.750235806601971	-0.446030845479292	0.175	0.13	1	"Mig"	"TMEM132C"	"70-80"	"male"
"CRADD1"	0.750573901731364	-0.808613440607821	0.12	0.13	1	"Mig"	"CRADD"	"70-80"	"male"
"POU2F11"	0.752291704424919	-0.494305932119832	0.117	0.087	1	"Mig"	"POU2F1"	"70-80"	"male"
"APOD"	0.754821325899595	-0.0118298666338856	0.22	0.174	1	"Mig"	"APOD"	"70-80"	"male"
"ROBO21"	0.755283601605037	-0.854121697599116	0.12	0.13	1	"Mig"	"ROBO2"	"70-80"	"male"
