"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"disease"
"CSMD2"	1.15470702888358e-07	1.4617981008582	0.168	0.041	0.0024805416394477	"Ast"	"CSMD2"	"40-60"	"MS"
"LINC00299"	1.24767450310147e-07	-0.869073891424371	0.133	0.346	0.00268025436756259	"Ast"	"LINC00299"	"40-60"	"MS"
"OSBPL6"	1.28550060742637e-07	-0.927792200152532	0.087	0.28	0.00276151240487333	"Ast"	"OSBPL6"	"40-60"	"MS"
"MYO10"	1.33655527852444e-07	-0.919102376307501	0.092	0.286	0.0028711880493262	"Ast"	"MYO10"	"40-60"	"MS"
"HTRA1"	1.34733993949892e-07	-0.758428523883026	0.173	0.409	0.00289435565803157	"Ast"	"HTRA1"	"40-60"	"MS"
"EGFR"	1.39599982147901e-07	-0.957244608209492	0.056	0.236	0.0029988868165012	"Ast"	"EGFR"	"40-60"	"MS"
"CACNA2D3"	1.41104841451862e-07	-0.966822391842604	0.051	0.228	0.0030312142040689	"Ast"	"CACNA2D3"	"40-60"	"MS"
"NRP1"	1.49134390147631e-07	-1.03410147727215	0.01	0.151	0.00320370496915141	"Ast"	"NRP1"	"40-60"	"MS"
"CDC42BPA"	1.65754397152835e-07	-0.751931836484354	0.255	0.489	0.0035607359596372	"Ast"	"CDC42BPA"	"40-60"	"MS"
"PIK3C2A"	1.66624074866758e-07	-0.917255876640475	0.066	0.247	0.0035794183762877	"Ast"	"PIK3C2A"	"40-60"	"MS"
"TTYH1"	1.73601360115891e-07	-0.490075708018172	0.296	0.582	0.00372930441800957	"Ast"	"TTYH1"	"40-60"	"MS"
"REPS1"	1.80247076670918e-07	-0.974790369737779	0.107	0.305	0.00387206770104466	"Ast"	"REPS1"	"40-60"	"MS"
"SLC6A1"	1.86925811863149e-07	-0.844548562527299	0.097	0.305	0.00401554029044417	"Ast"	"SLC6A1"	"40-60"	"MS"
"PTGDS"	1.88238903809735e-07	-0.480803856020024	0.765	0.926	0.00404374813164073	"Ast"	"PTGDS"	"40-60"	"MS"
"RBMS3.AS3"	1.96050388871641e-07	-1.15359554891083	0.031	0.184	0.00421155445374059	"Ast"	"RBMS3.AS3"	"40-60"	"MS"
"LINC00461"	1.96568945980824e-07	-0.685759677444258	0.189	0.426	0.00422269409756006	"Ast"	"LINC00461"	"40-60"	"MS"
"TMEM161B.AS1"	2.020892796229e-07	-0.718564715509254	0.173	0.409	0.00434128190485915	"Ast"	"TMEM161B.AS1"	"40-60"	"MS"
"SPTBN1"	2.15783789727884e-07	-0.565041300918718	0.214	0.456	0.00463546737093441	"Ast"	"SPTBN1"	"40-60"	"MS"
"INTU"	2.17000921707384e-07	-1.03810902650157	0.051	0.22	0.00466161380011802	"Ast"	"INTU"	"40-60"	"MS"
"RERG"	2.17514405413869e-07	-1.0941105945449	0.026	0.179	0.00467264445710074	"Ast"	"RERG"	"40-60"	"MS"
"ADAMTS17"	2.1806539538355e-07	-1.04462917306214	0	0.126	0.00468448082362943	"Ast"	"ADAMTS17"	"40-60"	"MS"
"ZIC1"	2.25476925888634e-07	-0.931233481089137	0.031	0.19	0.00484369532193964	"Ast"	"ZIC1"	"40-60"	"MS"
"TAB2"	2.41466126759667e-07	1.51304628902519	0.306	0.146	0.00518717533505118	"Ast"	"TAB2"	"40-60"	"MS"
"SYT1"	2.46042382676619e-07	-1.47043942385615	0.02	0.165	0.00528548246465912	"Ast"	"SYT1"	"40-60"	"MS"
"CTSH"	2.55423521030526e-07	-1.15031408539737	0.015	0.157	0.00548700807877777	"Ast"	"CTSH"	"40-60"	"MS"
"EYA1"	2.87576760324546e-07	-0.952684384293089	0.041	0.203	0.00617772396529189	"Ast"	"EYA1"	"40-60"	"MS"
"NTN1"	3.15079957506491e-07	1.00153474008027	0.117	0.016	0.00676854764715443	"Ast"	"NTN1"	"40-60"	"MS"
"PTPRG"	3.40597104307079e-07	-0.671964405887804	0.143	0.357	0.00731670699472467	"Ast"	"PTPRG"	"40-60"	"MS"
"S100A6"	3.46147750165787e-07	1.34946989236887	0.265	0.11	0.00743594596906144	"Ast"	"S100A6"	"40-60"	"MS"
"NEO1"	3.58034190984344e-07	-0.907076761266654	0.189	0.404	0.00769129049072568	"Ast"	"NEO1"	"40-60"	"MS"
"AC002429.5"	3.69659498113112e-07	-1.06366316610555	0.051	0.22	0.00794102533846587	"Ast"	"AC002429.5"	"40-60"	"MS"
"HIF3A"	3.76466370819059e-07	-0.70636300792029	0.163	0.387	0.00808725057793503	"Ast"	"HIF3A"	"40-60"	"MS"
"MT3"	3.91184353456007e-07	-0.76139376245327	0.204	0.442	0.00840342228094195	"Ast"	"MT3"	"40-60"	"MS"
"METRN"	4.05719379001432e-07	1.01494134468834	0.291	0.124	0.00871566369970875	"Ast"	"METRN"	"40-60"	"MS"
"CALCRL"	4.23734835876494e-07	0.877729816358401	0.102	0.011	0.00910267174429885	"Ast"	"CALCRL"	"40-60"	"MS"
"FMN2"	4.3065032004835e-07	-0.608737556302469	0.418	0.673	0.00925123017527865	"Ast"	"FMN2"	"40-60"	"MS"
"RASSF8"	4.67112379799949e-07	-1.14169587185496	0.066	0.236	0.0100345081428625	"Ast"	"RASSF8"	"40-60"	"MS"
"AUH"	5.64611576758796e-07	-0.859660894368336	0.061	0.231	0.0121289858919325	"Ast"	"AUH"	"40-60"	"MS"
"PLA2G16"	5.72576096385685e-07	-0.642742237733318	0.128	0.338	0.0123000797025573	"Ast"	"PLA2G16"	"40-60"	"MS"
"TMEM132B"	6.13227558966115e-07	-0.94221955359885	0.005	0.129	0.0131733544217101	"Ast"	"TMEM132B"	"40-60"	"MS"
"RP11.384F7.2"	6.34289239753514e-07	-0.56177832483622	0.49	0.723	0.013625801448385	"Ast"	"RP11.384F7.2"	"40-60"	"MS"
"TPPP3"	6.77316827937485e-07	-0.929208200559038	0.087	0.266	0.014550120097753	"Ast"	"TPPP3"	"40-60"	"MS"
"MT.ND5"	6.85535322157206e-07	1.07400350780969	0.628	0.522	0.0147266697905811	"Ast"	"MT.ND5"	"40-60"	"MS"
"GALNT15"	6.99450215542534e-07	1.28645465853425	0.214	0.071	0.0150255895302847	"Ast"	"GALNT15"	"40-60"	"MS"
"POU2F1"	7.15884792514447e-07	-0.734201472295938	0.112	0.302	0.0153786371127953	"Ast"	"POU2F1"	"40-60"	"MS"
"NFIB"	7.75023756066989e-07	-0.361428325658683	0.311	0.58	0.0166490603278311	"Ast"	"NFIB"	"40-60"	"MS"
"BAZ2B"	8.25964606953928e-07	-0.517334318931582	0.25	0.473	0.0177433716865843	"Ast"	"BAZ2B"	"40-60"	"MS"
"PDE1A"	8.71414038241883e-07	-0.973383314493784	0.015	0.148	0.0187197163695121	"Ast"	"PDE1A"	"40-60"	"MS"
"ARNT2"	9.24933574923802e-07	-0.884412107540818	0.082	0.255	0.0198694230565131	"Ast"	"ARNT2"	"40-60"	"MS"
"CTDSPL"	9.61822011302496e-07	-0.939985609238666	0.097	0.275	0.0206618604468002	"Ast"	"CTDSPL"	"40-60"	"MS"
"CHKA"	1.0087558023883e-06	-0.72221608599866	0.107	0.302	0.0216700921469054	"Ast"	"CHKA"	"40-60"	"MS"
"PER3"	1.03915806168674e-06	-0.98488966366204	0.051	0.206	0.0223231934811545	"Ast"	"PER3"	"40-60"	"MS"
"ITPKB"	1.0477358990667e-06	1.08239038728451	0.541	0.407	0.0225074625837508	"Ast"	"ITPKB"	"40-60"	"MS"
"ROBO2"	1.07151702551057e-06	0.898855376241821	0.214	0.071	0.0230183287420181	"Ast"	"ROBO2"	"40-60"	"MS"
"NSMF"	1.09496870920708e-06	1.00470311484685	0.179	0.052	0.0235221178111866	"Ast"	"NSMF"	"40-60"	"MS"
"SLC25A36"	1.09910743355512e-06	-0.814586159660135	0.066	0.231	0.023611025887631	"Ast"	"SLC25A36"	"40-60"	"MS"
"ANKRD12"	1.11250240146305e-06	-0.71210819264434	0.214	0.431	0.0238987765882293	"Ast"	"ANKRD12"	"40-60"	"MS"
"SOX5"	1.12472645748326e-06	-0.776609367814804	0.27	0.495	0.0241613737596554	"Ast"	"SOX5"	"40-60"	"MS"
"STK32A"	1.14768406021726e-06	1.1298860408093	0.128	0.025	0.0246545489815872	"Ast"	"STK32A"	"40-60"	"MS"
"ARHGEF3"	1.19284062670865e-06	1.05252374237978	0.184	0.055	0.0256246023429552	"Ast"	"ARHGEF3"	"40-60"	"MS"
"RGS20"	1.21416291124062e-06	-0.942927835379351	0.02	0.154	0.026082647659271	"Ast"	"RGS20"	"40-60"	"MS"
"FLNC"	1.2315847058043e-06	1.05013649095186	0.138	0.03	0.026456902650088	"Ast"	"FLNC"	"40-60"	"MS"
"NRG3"	1.23888721119738e-06	-0.455715030325132	0.699	0.887	0.0266137750709422	"Ast"	"NRG3"	"40-60"	"MS"
"CAMK2G"	1.24777490955004e-06	-0.731702015955561	0.163	0.371	0.0268047006069539	"Ast"	"CAMK2G"	"40-60"	"MS"
"STON2"	1.26066408206092e-06	-0.871804437362224	0.087	0.258	0.0270815858108328	"Ast"	"STON2"	"40-60"	"MS"
"ERBB4"	1.31085719585998e-06	-0.567286747608449	0.689	0.824	0.0281598342814642	"Ast"	"ERBB4"	"40-60"	"MS"
"FGFR2"	1.37545284452688e-06	-0.529160393216627	0.148	0.357	0.0295474780061264	"Ast"	"FGFR2"	"40-60"	"MS"
"SLC6A1.AS1"	1.43709656825833e-06	-0.639938795351761	0.077	0.247	0.0308717084793254	"Ast"	"SLC6A1.AS1"	"40-60"	"MS"
"WASF3"	1.47123247207249e-06	-0.816150937105042	0.056	0.214	0.0316050159650612	"Ast"	"WASF3"	"40-60"	"MS"
"DENND1A"	1.49618280762081e-06	-0.963322781665606	0.097	0.269	0.0321409990733102	"Ast"	"DENND1A"	"40-60"	"MS"
"ZNF280D"	1.54947134629826e-06	-0.724734564987528	0.199	0.409	0.0332857434611792	"Ast"	"ZNF280D"	"40-60"	"MS"
"RGCC"	1.57998021252208e-06	-0.770579987116001	0.082	0.258	0.0339411349253993	"Ast"	"RGCC"	"40-60"	"MS"
"MTSS1L"	1.58853891982083e-06	-0.603823490151541	0.138	0.338	0.0341249930755912	"Ast"	"MTSS1L"	"40-60"	"MS"
"DCLK2"	1.60995360146634e-06	1.19294505515418	0.485	0.33	0.0345850232666999	"Ast"	"DCLK2"	"40-60"	"MS"
"ANKRD36"	1.77228836273531e-06	-0.791988369509289	0.102	0.277	0.0380722986082798	"Ast"	"ANKRD36"	"40-60"	"MS"
"SLC39A11"	1.78770022838583e-06	-0.846648274547305	0.194	0.387	0.0384033763061844	"Ast"	"SLC39A11"	"40-60"	"MS"
"SGIP1"	1.83578518416526e-06	-0.632683000832018	0.173	0.385	0.039436337326238	"Ast"	"SGIP1"	"40-60"	"MS"
"BRINP2"	1.84156643146778e-06	-0.865662881122609	0.015	0.143	0.0395605300807909	"Ast"	"BRINP2"	"40-60"	"MS"
"GNAQ"	2.01191477246613e-06	-0.520581258724356	0.357	0.61	0.0432199531421174	"Ast"	"GNAQ"	"40-60"	"MS"
"CNTNAP1"	2.01411485461444e-06	0.980173323578777	0.112	0.019	0.0432672153068275	"Ast"	"CNTNAP1"	"40-60"	"MS"
"GADD45G"	2.03419922794664e-06	-1.00604982900009	0.02	0.151	0.0436986678147497	"Ast"	"GADD45G"	"40-60"	"MS"
"SYNM"	2.10282004328771e-06	0.9637370825511	0.122	0.025	0.0451727801699066	"Ast"	"SYNM"	"40-60"	"MS"
"CLYBL"	2.21295192484745e-06	-0.931593710848735	0.031	0.165	0.047538633249573	"Ast"	"CLYBL"	"40-60"	"MS"
"ITGA9"	2.2743350592128e-06	-1.05646841711326	0.015	0.137	0.0488572657420093	"Ast"	"ITGA9"	"40-60"	"MS"
"KALRN"	2.29669181559022e-06	1.27376392348873	0.301	0.157	0.0493375335825091	"Ast"	"KALRN"	"40-60"	"MS"
"ALDH1A1"	2.34511454784767e-06	-0.752319426441551	0.102	0.286	0.0503777507168637	"Ast"	"ALDH1A1"	"40-60"	"MS"
"FAM171B"	2.34651700296416e-06	-0.693159540720829	0.168	0.374	0.0504078782576761	"Ast"	"FAM171B"	"40-60"	"MS"
"NCAM1"	2.41456183783308e-06	-0.445491464452608	0.418	0.643	0.0518696174003301	"Ast"	"NCAM1"	"40-60"	"MS"
"CNTFR"	2.52216099776944e-06	-0.936176887392325	0.01	0.129	0.0541810625540832	"Ast"	"CNTFR"	"40-60"	"MS"
"PPP1R1B"	2.54969665437503e-06	-0.801802859573906	0.056	0.214	0.0547725835292845	"Ast"	"PPP1R1B"	"40-60"	"MS"
"ARHGAP31"	2.55383617540535e-06	-0.772786543753095	0.082	0.25	0.0548615087200578	"Ast"	"ARHGAP31"	"40-60"	"MS"
"GNA14"	2.60915483549625e-06	-0.831132449971333	0.046	0.198	0.0560498641761304	"Ast"	"GNA14"	"40-60"	"MS"
"P2RY14"	2.60993273694359e-06	-0.941759157453243	0.015	0.137	0.0560665750550222	"Ast"	"P2RY14"	"40-60"	"MS"
"GRAMD1C"	2.75497966390931e-06	-0.830029315931381	0.056	0.212	0.0591824731400998	"Ast"	"GRAMD1C"	"40-60"	"MS"
"ABI3BP"	2.79938983313473e-06	1.46600495413178	0.158	0.044	0.0601364923954003	"Ast"	"ABI3BP"	"40-60"	"MS"
"WDR49"	3.10651098959605e-06	0.87512543338281	0.27	0.113	0.0667340690785024	"Ast"	"WDR49"	"40-60"	"MS"
"CHD9"	3.31424405682846e-06	-0.696849502082918	0.219	0.423	0.0711965908287891	"Ast"	"CHD9"	"40-60"	"MS"
"LMO3"	3.43291651624032e-06	-0.812716709054572	0.112	0.291	0.0737459126018746	"Ast"	"LMO3"	"40-60"	"MS"
"ACSS1"	3.47554477731367e-06	-0.633209329821683	0.179	0.382	0.0746616529062523	"Ast"	"ACSS1"	"40-60"	"MS"
"ZMYND8"	3.4807659643121e-06	-0.719149815570562	0.087	0.255	0.0747738144453526	"Ast"	"ZMYND8"	"40-60"	"MS"
"KIAA1109"	3.56732692606322e-06	-0.559621487757756	0.133	0.324	0.0766333170256902	"Ast"	"KIAA1109"	"40-60"	"MS"
"DPP7"	3.58036768853153e-06	1.14478811124739	0.265	0.121	0.0769134586850344	"Ast"	"DPP7"	"40-60"	"MS"
"PDGFRB"	3.59331457446643e-06	-1.02330213190147	0.051	0.195	0.0771915836886879	"Ast"	"PDGFRB"	"40-60"	"MS"
"RALGAPA2"	3.61963720475416e-06	-0.804448417716459	0.066	0.223	0.0777570464325289	"Ast"	"RALGAPA2"	"40-60"	"MS"
"OTUD7A"	4.19983775848047e-06	-0.75450824683835	0.168	0.363	0.0902209147276773	"Ast"	"OTUD7A"	"40-60"	"MS"
"SRP14"	4.38488436825942e-06	-0.705739188233051	0.148	0.335	0.0941960859989488	"Ast"	"SRP14"	"40-60"	"MS"
"OAF"	4.42356883256985e-06	-0.72776852852387	0.015	0.135	0.0950271056612656	"Ast"	"OAF"	"40-60"	"MS"
"LCNL1"	4.47394862697898e-06	1.28193705487391	0.265	0.126	0.0961093644047624	"Ast"	"LCNL1"	"40-60"	"MS"
"NLRP1"	4.54088152753862e-06	1.0125780348786	0.189	0.066	0.0975472169745847	"Ast"	"NLRP1"	"40-60"	"MS"
"RBMX"	4.69053328426098e-06	0.92630370641331	0.194	0.066	0.100762036012494	"Ast"	"RBMX"	"40-60"	"MS"
"KANSL1"	4.96885869393151e-06	-0.718890893410903	0.138	0.313	0.106741022463037	"Ast"	"KANSL1"	"40-60"	"MS"
"BAIAP3"	4.99546559235775e-06	0.721493967549513	0.102	0.016	0.107312591855029	"Ast"	"BAIAP3"	"40-60"	"MS"
"CLIP4"	5.01723334957391e-06	-0.784530998488148	0.077	0.234	0.107780206815547	"Ast"	"CLIP4"	"40-60"	"MS"
"PBX3"	5.12867782825425e-06	1.01079878246351	0.148	0.041	0.110174257106558	"Ast"	"PBX3"	"40-60"	"MS"
"DENND5B"	5.26259549668994e-06	-0.899797079937833	0.097	0.261	0.113051076459893	"Ast"	"DENND5B"	"40-60"	"MS"
"RHOJ"	5.31573542753645e-06	-0.814225682516758	0.026	0.151	0.114192628454338	"Ast"	"RHOJ"	"40-60"	"MS"
"ZC2HC1A"	5.59809993695637e-06	-0.818047837858472	0.046	0.184	0.120258382845697	"Ast"	"ZC2HC1A"	"40-60"	"MS"
"PLXND1"	5.84601540255643e-06	1.0525778331003	0.128	0.03	0.125584102877717	"Ast"	"PLXND1"	"40-60"	"MS"
"DHX29"	6.06580788421417e-06	-0.557253937397294	0.031	0.162	0.130305684968689	"Ast"	"DHX29"	"40-60"	"MS"
"GPD2"	6.37962568599654e-06	-0.642082080966443	0.082	0.245	0.137047118986578	"Ast"	"GPD2"	"40-60"	"MS"
"HIBCH"	6.53303282271991e-06	-0.586142609611896	0.117	0.294	0.140342611097669	"Ast"	"HIBCH"	"40-60"	"MS"
"BMPR1B"	6.82996547941116e-06	-0.426244664374158	0.255	0.464	0.146721318428711	"Ast"	"BMPR1B"	"40-60"	"MS"
"MT.ND4L"	6.9081494358623e-06	1.03109542267885	0.449	0.297	0.148400866181194	"Ast"	"MT.ND4L"	"40-60"	"MS"
"APCDD1"	6.98091568077571e-06	-0.831372144640146	0.071	0.225	0.149964030654424	"Ast"	"APCDD1"	"40-60"	"MS"
"HMGN3"	7.1690200859683e-06	-0.714961659738163	0.112	0.277	0.154004889486771	"Ast"	"HMGN3"	"40-60"	"MS"
"HS3ST5"	7.23717611409336e-06	-0.990013116563498	0.071	0.22	0.155469017282953	"Ast"	"HS3ST5"	"40-60"	"MS"
"PDK4"	7.25956789546747e-06	-0.89574679093437	0.077	0.228	0.155950037530432	"Ast"	"PDK4"	"40-60"	"MS"
"LRP1B"	7.29377910334442e-06	-0.436490514335317	0.76	0.874	0.156684962698045	"Ast"	"LRP1B"	"40-60"	"MS"
"PDE3B"	7.48065137982068e-06	-0.924986031804508	0.015	0.126	0.160699352941308	"Ast"	"PDE3B"	"40-60"	"MS"
"NOL4"	7.69891772234391e-06	-0.77301658190892	0.051	0.195	0.165388150511392	"Ast"	"NOL4"	"40-60"	"MS"
"TTC28"	7.80286277200643e-06	-0.507905241574673	0.179	0.374	0.167621098068242	"Ast"	"TTC28"	"40-60"	"MS"
"LINC00609"	8.23701697955073e-06	-1.11136423492308	0.117	0.277	0.176947598754709	"Ast"	"LINC00609"	"40-60"	"MS"
"TUG1"	8.37667379262269e-06	-0.576483646743671	0.061	0.209	0.179947706413121	"Ast"	"TUG1"	"40-60"	"MS"
"CELF2"	8.82289229752671e-06	-0.411374133776392	0.367	0.626	0.189533372335469	"Ast"	"CELF2"	"40-60"	"MS"
"PHACTR1"	8.90928598470031e-06	-0.760633971691949	0.097	0.258	0.191389281523332	"Ast"	"PHACTR1"	"40-60"	"MS"
"FMN1"	9.26695533770124e-06	-0.709990112214387	0.015	0.129	0.199072734564498	"Ast"	"FMN1"	"40-60"	"MS"
"LINC00982"	9.80804727991102e-06	-0.903601391334158	0.031	0.154	0.210696471667048	"Ast"	"LINC00982"	"40-60"	"MS"
"COX7B"	1.01075789112904e-05	-0.892676317234109	0.031	0.151	0.217131010172341	"Ast"	"COX7B"	"40-60"	"MS"
"RBFOX2"	1.02885922525982e-05	-0.59870854790054	0.128	0.297	0.221019538770314	"Ast"	"RBFOX2"	"40-60"	"MS"
"SDC3"	1.03289361641448e-05	1.04840940608445	0.235	0.102	0.22188620667816	"Ast"	"SDC3"	"40-60"	"MS"
"LINC01094"	1.04484812283625e-05	1.08909589414355	0.163	0.052	0.224454273747684	"Ast"	"LINC01094"	"40-60"	"MS"
"PLXNA2"	1.05889299935588e-05	-0.843977299423854	0.026	0.146	0.22747139412163	"Ast"	"PLXNA2"	"40-60"	"MS"
"DGKB"	1.07942802693415e-05	0.769052474506184	0.184	0.063	0.231882728745994	"Ast"	"DGKB"	"40-60"	"MS"
"ZHX3"	1.08728841241101e-05	-0.664435256778864	0.173	0.36	0.233571296754133	"Ast"	"ZHX3"	"40-60"	"MS"
"PARD3B"	1.09984186960765e-05	-0.396847527373057	0.332	0.563	0.236268030429116	"Ast"	"PARD3B"	"40-60"	"MS"
"ZMAT1"	1.19484496485185e-05	-0.569368066576562	0.189	0.379	0.256676595349475	"Ast"	"ZMAT1"	"40-60"	"MS"
"KCNMA1"	1.23444777625546e-05	-0.608264546304209	0.255	0.47	0.265184071295198	"Ast"	"KCNMA1"	"40-60"	"MS"
"TCF7L2"	1.24703857954436e-05	-0.595070278630383	0.173	0.354	0.26788882765772	"Ast"	"TCF7L2"	"40-60"	"MS"
"NPL"	1.33139540915444e-05	-0.82216921523892	0.143	0.316	0.286010361794557	"Ast"	"NPL"	"40-60"	"MS"
"STXBP5L"	1.3661547910497e-05	1.06182664512657	0.122	0.03	0.293477372213297	"Ast"	"STXBP5L"	"40-60"	"MS"
"RYR3"	1.41310918111527e-05	-0.470590545937644	0.398	0.632	0.303564114287182	"Ast"	"RYR3"	"40-60"	"MS"
"LAMA4"	1.45272517313493e-05	1.17554569879298	0.143	0.041	0.312074421692846	"Ast"	"LAMA4"	"40-60"	"MS"
"PCDH9.AS2"	1.51108614044692e-05	-0.755553555133983	0.092	0.245	0.324611524690808	"Ast"	"PCDH9.AS2"	"40-60"	"MS"
"SKAP2"	1.56323393588087e-05	1.08836582260544	0.158	0.052	0.335813914105928	"Ast"	"SKAP2"	"40-60"	"MS"
"DLC1"	1.59733000310368e-05	-0.62124608408516	0.296	0.489	0.343138431266733	"Ast"	"DLC1"	"40-60"	"MS"
"IGSF11"	1.60632277277888e-05	-0.794442345052082	0.107	0.264	0.345070258048359	"Ast"	"IGSF11"	"40-60"	"MS"
"RP11.404I7.2"	1.61773207392977e-05	-0.881921307057051	0.01	0.113	0.347521204121592	"Ast"	"RP11.404I7.2"	"40-60"	"MS"
"ALDH1L1"	1.62001680437405e-05	-0.808300714083229	0.061	0.198	0.348012009915634	"Ast"	"ALDH1L1"	"40-60"	"MS"
"PLD5"	1.65881821529762e-05	-0.748900717020284	0.046	0.176	0.356347329010235	"Ast"	"PLD5"	"40-60"	"MS"
"CSMD3"	1.65883049106487e-05	0.78594465471441	0.148	0.044	0.356349966090556	"Ast"	"CSMD3"	"40-60"	"MS"
"SH3GL2"	1.66813744646482e-05	0.815049224880015	0.133	0.036	0.358349286249573	"Ast"	"SH3GL2"	"40-60"	"MS"
"COX6C"	1.67963166645652e-05	-0.680238694159676	0.056	0.195	0.36081847458819	"Ast"	"COX6C"	"40-60"	"MS"
"RP11.296O14.3"	1.76879509161331e-05	-0.726588783888286	0.041	0.168	0.379972561580372	"Ast"	"RP11.296O14.3"	"40-60"	"MS"
"TTC3"	1.79246124282733e-05	-0.571818412131949	0.189	0.371	0.385056524184167	"Ast"	"TTC3"	"40-60"	"MS"
"CHST11"	2.09681691096206e-05	-0.741827406626289	0.061	0.201	0.450438208812869	"Ast"	"CHST11"	"40-60"	"MS"
"CLASP2"	2.17521913092261e-05	-0.524299674143351	0.347	0.552	0.467280573704796	"Ast"	"CLASP2"	"40-60"	"MS"
"ACSL3"	2.283772728279e-05	-0.56276194348852	0.153	0.327	0.490600057488894	"Ast"	"ACSL3"	"40-60"	"MS"
"SAMD4A"	2.30883082179891e-05	0.945120059522678	0.316	0.173	0.495983037138843	"Ast"	"SAMD4A"	"40-60"	"MS"
"PKD1"	2.32143145864929e-05	0.9072576569084	0.189	0.071	0.498689905947041	"Ast"	"PKD1"	"40-60"	"MS"
"EMC2"	2.51056859276071e-05	-0.716412062986979	0.066	0.201	0.539320345096856	"Ast"	"EMC2"	"40-60"	"MS"
"AMY2B"	2.52966507528276e-05	-0.800366391369827	0.015	0.118	0.543422651472243	"Ast"	"AMY2B"	"40-60"	"MS"
"PCED1B"	2.56352399312413e-05	1.05071873218637	0.143	0.044	0.550696224202925	"Ast"	"PCED1B"	"40-60"	"MS"
"TRPC1"	2.58009946119731e-05	-0.660999000960261	0.066	0.209	0.554256966254407	"Ast"	"TRPC1"	"40-60"	"MS"
"NKTR"	2.60235371359981e-05	-0.456866831497753	0.204	0.398	0.55903762475551	"Ast"	"NKTR"	"40-60"	"MS"
"SESN3"	2.64971942490114e-05	-0.956353059977948	0.071	0.206	0.569212726857263	"Ast"	"SESN3"	"40-60"	"MS"
"C2CD2"	2.68605093795339e-05	0.926086640339676	0.143	0.044	0.577017462491147	"Ast"	"C2CD2"	"40-60"	"MS"
"CX3CL1"	2.78773555260916e-05	1.02395443115558	0.107	0.025	0.598861351411501	"Ast"	"CX3CL1"	"40-60"	"MS"
"SLC15A2"	2.86403434520957e-05	-0.599271589626422	0.066	0.209	0.61525185803792	"Ast"	"SLC15A2"	"40-60"	"MS"
"PLCD3"	2.87681880106787e-05	0.873430626251149	0.184	0.069	0.6179982148454	"Ast"	"PLCD3"	"40-60"	"MS"
"OPHN1"	2.87720676670483e-05	-0.4280318149982	0.199	0.385	0.618081557623532	"Ast"	"OPHN1"	"40-60"	"MS"
"CEP85L"	3.07679950645189e-05	-0.476900307043606	0.133	0.299	0.660958069975996	"Ast"	"CEP85L"	"40-60"	"MS"
"SCG2"	3.09676370102833e-05	0.870952472365071	0.102	0.022	0.665246778254907	"Ast"	"SCG2"	"40-60"	"MS"
"SLC24A3"	3.25014747564034e-05	-0.786017561662236	0.02	0.126	0.698196680717059	"Ast"	"SLC24A3"	"40-60"	"MS"
"PRDX6"	3.27904657176742e-05	-0.815045586912747	0.077	0.212	0.704404784547077	"Ast"	"PRDX6"	"40-60"	"MS"
"MRC2"	3.36297292423788e-05	0.80537351597096	0.102	0.022	0.722433843584781	"Ast"	"MRC2"	"40-60"	"MS"
"IQCA1"	3.41310255195132e-05	-0.822554006530006	0.092	0.234	0.733202690210182	"Ast"	"IQCA1"	"40-60"	"MS"
"GYG2"	3.48765650528078e-05	0.935315452056785	0.122	0.033	0.749218370464418	"Ast"	"GYG2"	"40-60"	"MS"
"SEPT7"	3.51852764044474e-05	-0.369805775031542	0.347	0.574	0.755850107720339	"Ast"	"SEPT7"	"40-60"	"MS"
"LGI1"	3.62209326251362e-05	-0.618405553146933	0.092	0.236	0.778098074653176	"Ast"	"LGI1"	"40-60"	"MS"
"CTD.2282P23.2"	3.81613566885889e-05	-0.739188555851953	0.041	0.159	0.819782264384267	"Ast"	"CTD.2282P23.2"	"40-60"	"MS"
"ASRGL1"	3.88990463531926e-05	-0.655227296460762	0.01	0.104	0.835629313759283	"Ast"	"ASRGL1"	"40-60"	"MS"
"HSPB8"	3.93201979929935e-05	0.849326321383824	0.112	0.027	0.844676493285486	"Ast"	"HSPB8"	"40-60"	"MS"
"NDUFC2"	3.99375709879626e-05	-0.680496479029744	0.015	0.115	0.857938899963412	"Ast"	"NDUFC2"	"40-60"	"MS"
"DHCR24"	4.09995708575282e-05	1.13459642271563	0.214	0.096	0.880752781161422	"Ast"	"DHCR24"	"40-60"	"MS"
"PHF14"	4.41996174270291e-05	-0.667857772730769	0.122	0.277	0.94949618156744	"Ast"	"PHF14"	"40-60"	"MS"
"COX5B"	4.43482729547882e-05	-0.47243083516318	0.158	0.327	0.95268959961476	"Ast"	"COX5B"	"40-60"	"MS"
"DCUN1D1"	4.55679650469482e-05	-0.628899821795582	0.041	0.159	0.97889102513854	"Ast"	"DCUN1D1"	"40-60"	"MS"
"MBD5"	4.62177014810485e-05	-0.411156864331454	0.24	0.434	0.992848663215883	"Ast"	"MBD5"	"40-60"	"MS"
"UBE3A"	4.63917471952058e-05	-0.613110863243767	0.128	0.286	0.99658751324741	"Ast"	"UBE3A"	"40-60"	"MS"
"CDH4"	4.75194929609452e-05	-0.656106275675992	0.066	0.198	1	"Ast"	"CDH4"	"40-60"	"MS"
